case_id,target,size,control,n_realizations,n_ratios,mean_r,se_r
case_amber,0.17999999999999999,25,4.25,29,1102,0.37879011994116313,0.010518321332090843
case_amber,0.17999999999999999,25,4.6500000000000004,29,1102,0.39624078423308284,0.0089737251438378185
case_amber,0.5,7,1.45,29,696,0.5275204507417306,0.0099659095240908144
case_amber,0.5,7,1.8500000000000001,29,698,0.52379529078375209,0.01341137631614113
case_amber,0.5,7,2.25,29,724,0.50830067998187045,0.0084919782597803733
case_amber,0.5,7,2.6499999999999999,29,761,0.52712328858251278,0.011891739073214409
case_amber,0.5,7,3.0499999999999998,29,850,0.49799623321101172,0.0084420285183837568
case_amber,0.5,7,3.4500000000000002,29,952,0.45004682957835623,0.0086835578429463409
case_amber,0.5,7,3.8500000000000001,29,1028,0.41569328157592661,0.010394608510252369
case_amber,0.5,7,4.25,29,1073,0.40874366782145083,0.007101116645985792
case_amber,0.5,7,4.6500000000000004,29,1102,0.3978444582339421,0.0088840632755660068
case_amber,0.5,11,1.45,29,696,0.51893105603291712,0.01146466580253416
case_amber,0.5,11,1.8500000000000001,29,696,0.52539570665959645,0.01021905952261978
case_amber,0.5,11,2.25,29,696,0.5331027298237071,0.013101395211848433
case_amber,0.5,11,2.6499999999999999,29,726,0.52988786427049295,0.011591199068974812
case_amber,0.5,11,3.0499999999999998,29,815,0.50545265017602736,0.01060691977830564
case_amber,0.5,11,3.4500000000000002,29,991,0.44092834872269937,0.011928292731305299
case_amber,0.5,11,3.8500000000000001,29,1077,0.39218344602097133,0.0083084101126159569
case_amber,0.5,11,4.25,29,1102,0.39198143670323593,0.010720449919954874
case_amber,0.5,11,4.6500000000000004,29,1102,0.37851336928944157,0.010193104259610302
case_amber,0.5,17,1.45,29,696,0.51522670471698684,0.011417802245192685
case_amber,0.5,17,1.8500000000000001,29,696,0.52343538132723166,0.012511598896254927
case_amber,0.5,17,2.25,29,696,0.52114490077655862,0.010331201284700268
case_amber,0.5,17,2.6499999999999999,29,696,0.52048686705197611,0.01147481579860998
case_amber,0.5,17,3.0499999999999998,29,778,0.51493222723683563,0.0066139858930147752
case_amber,0.5,17,3.4500000000000002,29,1044,0.42665598924152337,0.0091123239037840791
case_amber,0.5,17,3.8500000000000001,29,1102,0.38749279735689152,0.0089984738294424469
case_amber,0.5,17,4.25,29,1102,0.4030217627606153,0.0095182033935316806
case_amber,0.5,17,4.6500000000000004,29,1102,0.36799193740578306,0.0094302446837378328
case_amber,0.5,25,1.45,29,696,0.53017937296141637,0.0091910482965084708
case_amber,0.5,25,1.8500000000000001,29,696,0.50779454861667772,0.0097721832848709621
case_amber,0.5,25,2.25,29,696,0.54432928973944339,0.0092184666449893204
case_amber,0.5,25,2.6499999999999999,29,696,0.54035135273620905,0.0086263112384423399
case_amber,0.5,25,3.0499999999999998,29,740,0.52553475626401636,0.0096605515164148795
case_amber,0.5,25,3.4500000000000002,29,1084,0.40336711621157589,0.0088557824810065397
case_amber,0.5,25,3.8500000000000001,29,1102,0.38076621378838549,0.0053389473749315269
case_amber,0.5,25,4.25,29,1102,0.40480708757708095,0.0097565508851933224
case_amber,0.5,25,4.6500000000000004,29,1102,0.38418613921622574,0.0094576755971503678
case_amber,0.81999999999999995,7,1.45,29,696,0.53877686173699812,0.010065865727679988
case_amber,0.81999999999999995,7,1.8500000000000001,29,726,0.52905827255176696,0.0097856639161069455
case_amber,0.81999999999999995,7,2.25,29,777,0.51956623661248813,0.0118220757871831
case_amber,0.81999999999999995,7,2.6499999999999999,29,868,0.50318010661714596,0.01053252806169998
case_amber,0.81999999999999995,7,3.0499999999999998,29,984,0.44945243417121911,0.0097939686264000726
case_amber,0.81999999999999995,7,3.4500000000000002,29,1050,0.44858764306283577,0.010273297331955021
case_amber,0.81999999999999995,7,3.8500000000000001,29,1080,0.39276988604526114,0.012255329014569084
case_amber,0.81999999999999995,7,4.25,29,1102,0.38560052971237996,0.0091987406129903273
case_amber,0.81999999999999995,7,4.6500000000000004,29,1102,0.37845288878209832,0.010399141762211697
case_amber,0.81999999999999995,11,1.45,29,696,0.52765041213671615,0.01147989804387429
case_amber,0.81999999999999995,11,1.8500000000000001,29,696,0.54402737493876652,0.010772353742397222
case_amber,0.81999999999999995,11,2.25,29,727,0.51424221199323195,0.011075055521787957
case_amber,0.81999999999999995,11,2.6499999999999999,29,858,0.48631328042965277,0.0083301966407528967
case_amber,0.81999999999999995,11,3.0499999999999998,29,1038,0.43726994038601558,0.01140605791112477
case_amber,0.81999999999999995,11,3.4500000000000002,29,1099,0.38732019365816844,0.0098629814910059128
case_amber,0.81999999999999995,11,3.8500000000000001,29,1102,0.37974212573840532,0.0084322177324919496
case_amber,0.81999999999999995,11,4.25,29,1102,0.3821909520890559,0.0091650862738132961
case_amber,0.81999999999999995,11,4.6500000000000004,29,1102,0.395687919329132,0.0088469710798525295
case_amber,0.81999999999999995,17,1.45,29,696,0.52419192864356412,0.010192446914993549
case_amber,0.81999999999999995,17,1.8500000000000001,29,696,0.53594448735895295,0.012151251621856927
case_amber,0.81999999999999995,17,2.25,29,696,0.52431047676182818,0.0099105865658384914
case_amber,0.81999999999999995,17,2.6499999999999999,29,850,0.48532116326044045,0.011794689269683665
case_amber,0.81999999999999995,17,3.0499999999999998,29,1077,0.39412434591853979,0.011221361830396915
case_amber,0.81999999999999995,17,3.4500000000000002,29,1102,0.39944042266299151,0.0076203135426128376
case_amber,0.81999999999999995,17,3.8500000000000001,29,1102,0.38953677382478763,0.0097688773310749093
case_amber,0.81999999999999995,17,4.25,29,1102,0.39004907849296228,0.0081434514814478481
case_amber,0.81999999999999995,17,4.6500000000000004,29,1102,0.39268311568794129,0.0091197362788719965
case_amber,0.81999999999999995,25,1.45,29,696,0.53053489601755632,0.0095553200108990117
case_amber,0.81999999999999995,25,1.8500000000000001,29,696,0.52478374232924563,0.0084930275818607265
case_amber,0.81999999999999995,25,2.25,29,696,0.5142425740769494,0.015007002926991191
case_amber,0.81999999999999995,25,2.6499999999999999,29,829,0.48769736557537446,0.010643082261884989
case_amber,0.81999999999999995,25,3.0499999999999998,29,1102,0.38291053325214153,0.011674005902811573
case_amber,0.81999999999999995,25,3.4500000000000002,29,1102,0.38066748094309405,0.009800575817387568
case_amber,0.81999999999999995,25,3.8500000000000001,29,1102,0.37828578815341002,0.011074560792597804
case_amber,0.81999999999999995,25,4.25,29,1102,0.36252786219693617,0.0087028980871040433
case_amber,0.81999999999999995,25,4.6500000000000004,29,1102,0.38117524051096435,0.012335102584848193
