case_id,target,size,control,realization_id,n_ratios,mean_r
case_amber,0.17999999999999999,7,2.25,r0013,25,0.41229007657521344
case_amber,0.17999999999999999,7,2.25,r0014,25,0.42522330808922981
case_amber,0.17999999999999999,7,2.25,r0015,24,0.57121607839094735
case_amber,0.17999999999999999,7,2.25,r0016,24,0.4194019218113485
case_amber,0.17999999999999999,7,2.25,r0017,25,0.49142168692330679
case_amber,0.17999999999999999,7,2.25,r0018,25,0.53817899461701357
case_amber,0.17999999999999999,7,2.25,r0019,25,0.6144554153114431
case_amber,0.17999999999999999,7,2.25,r0020,25,0.50639407385150992
case_amber,0.17999999999999999,7,2.25,r0021,25,0.52659518287546581
case_amber,0.17999999999999999,7,2.25,r0022,25,0.63384121294700702
case_amber,0.17999999999999999,7,2.25,r0023,24,0.62639010541617601
case_amber,0.17999999999999999,7,2.25,r0024,25,0.53374268670492409
case_amber,0.17999999999999999,7,2.25,r0025,25,0.50243306005182442
case_amber,0.17999999999999999,7,2.25,r0026,24,0.53804943522922388
case_amber,0.17999999999999999,7,2.25,r0027,25,0.54254616341541795
case_amber,0.17999999999999999,7,2.25,r0028,25,0.50782267292840866
case_amber,0.17999999999999999,7,2.6499999999999999,r0000,26,0.44569046437211723
case_amber,0.17999999999999999,7,2.6499999999999999,r0001,26,0.60844245391832186
case_amber,0.17999999999999999,7,2.6499999999999999,r0002,27,0.5670628750687311
case_amber,0.17999999999999999,7,2.6499999999999999,r0003,26,0.54746290377521045
case_amber,0.17999999999999999,7,2.6499999999999999,r0004,25,0.58372851627921063
case_amber,0.17999999999999999,7,2.6499999999999999,r0005,26,0.48130200687644664
case_amber,0.17999999999999999,7,2.6499999999999999,r0006,25,0.5280161549018727
case_amber,0.17999999999999999,7,2.6499999999999999,r0007,25,0.50639514367082061
case_amber,0.17999999999999999,7,2.6499999999999999,r0008,25,0.53373837511665534
case_amber,0.17999999999999999,7,2.6499999999999999,r0009,26,0.55590822904524795
case_amber,0.17999999999999999,7,2.6499999999999999,r0010,26,0.56853045614992881
case_amber,0.17999999999999999,7,2.6499999999999999,r0011,25,0.58694462842457862
case_amber,0.17999999999999999,7,2.6499999999999999,r0012,25,0.49075153500722807
case_amber,0.17999999999999999,7,2.6499999999999999,r0013,25,0.49252306266890389
case_amber,0.17999999999999999,7,2.6499999999999999,r0014,26,0.61879007045181689
case_amber,0.17999999999999999,7,2.6499999999999999,r0015,27,0.54071969680371001
case_amber,0.17999999999999999,7,2.6499999999999999,r0016,25,0.57206135736762109
case_amber,0.17999999999999999,7,2.6499999999999999,r0017,26,0.4819898867965518
case_amber,0.17999999999999999,7,2.6499999999999999,r0018,26,0.48078363240257455
case_amber,0.17999999999999999,7,2.6499999999999999,r0019,25,0.49165146307557217
case_amber,0.17999999999999999,7,2.6499999999999999,r0020,25,0.58591422690896611
case_amber,0.17999999999999999,7,2.6499999999999999,r0021,26,0.38794566929107599
case_amber,0.17999999999999999,7,2.6499999999999999,r0022,26,0.42818301728063457
case_amber,0.17999999999999999,7,2.6499999999999999,r0023,25,0.47439896453312241
case_amber,0.17999999999999999,7,2.6499999999999999,r0024,25,0.47697320726113801
case_amber,0.17999999999999999,7,2.6499999999999999,r0025,26,0.42902800139221436
case_amber,0.17999999999999999,7,2.6499999999999999,r0026,26,0.54073532676523683
case_amber,0.17999999999999999,7,2.6499999999999999,r0027,26,0.60792532554629475
case_amber,0.17999999999999999,7,2.6499999999999999,r0028,25,0.44590683770418793
case_amber,0.17999999999999999,7,3.0499999999999998,r0000,27,0.50529590050847095
case_amber,0.17999999999999999,7,3.0499999999999998,r0001,27,0.50880759581996826
case_amber,0.17999999999999999,7,3.0499999999999998,r0002,27,0.59363876693344886
case_amber,0.17999999999999999,7,3.0499999999999998,r0003,28,0.52922588875395782
case_amber,0.17999999999999999,7,3.0499999999999998,r0004,26,0.47167933840293758
case_amber,0.17999999999999999,7,3.0499999999999998,r0005,27,0.53691991025271191
case_amber,0.17999999999999999,7,3.0499999999999998,r0006,27,0.43153777675342148
case_amber,0.17999999999999999,7,3.0499999999999998,r0007,27,0.49623929517769672
case_amber,0.17999999999999999,7,3.0499999999999998,r0008,28,0.49026557919660713
case_amber,0.17999999999999999,7,3.0499999999999998,r0009,28,0.50327730722278552
case_amber,0.17999999999999999,7,3.0499999999999998,r0010,27,0.47419849013428722
case_amber,0.17999999999999999,7,3.0499999999999998,r0011,26,0.46341074020637796
case_amber,0.17999999999999999,7,3.0499999999999998,r0012,28,0.49363333254799663
case_amber,0.17999999999999999,7,3.0499999999999998,r0013,28,0.49924553747522538
case_amber,0.17999999999999999,7,3.0499999999999998,r0014,28,0.58547671640533028
case_amber,0.17999999999999999,7,3.0499999999999998,r0015,28,0.43879927913835448
case_amber,0.17999999999999999,7,3.0499999999999998,r0016,28,0.54264835129864319
case_amber,0.17999999999999999,7,3.0499999999999998,r0017,28,0.55037690454944799
case_amber,0.17999999999999999,7,3.0499999999999998,r0018,27,0.51491946299104729
case_amber,0.17999999999999999,7,3.0499999999999998,r0019,27,0.51093048915793227
case_amber,0.17999999999999999,7,3.0499999999999998,r0020,28,0.57048255106724055
case_amber,0.17999999999999999,7,3.0499999999999998,r0021,29,0.4992495523662287
case_amber,0.17999999999999999,7,3.0499999999999998,r0022,27,0.5086291100113568
case_amber,0.17999999999999999,7,3.0499999999999998,r0023,28,0.38074438802176186
case_amber,0.17999999999999999,7,3.0499999999999998,r0024,27,0.51301456037383508
case_amber,0.17999999999999999,7,3.0499999999999998,r0025,28,0.43966513536532226
case_amber,0.17999999999999999,7,3.0499999999999998,r0026,28,0.59888342196331712
case_amber,0.17999999999999999,7,3.0499999999999998,r0027,27,0.49282643359891326
case_amber,0.17999999999999999,7,3.0499999999999998,r0028,27,0.45510577939492136
case_amber,0.17999999999999999,7,3.4500000000000002,r0000,32,0.40432800407903263
case_amber,0.17999999999999999,7,3.4500000000000002,r0001,30,0.5261023925399384
case_amber,0.17999999999999999,7,3.4500000000000002,r0002,30,0.45363098736262636
case_amber,0.17999999999999999,7,3.4500000000000002,r0003,31,0.47908105387811484
case_amber,0.17999999999999999,7,3.4500000000000002,r0004,31,0.4856647705418477
case_amber,0.17999999999999999,7,3.4500000000000002,r0005,29,0.55683111588384515
case_amber,0.17999999999999999,7,3.4500000000000002,r0006,29,0.46093236575810653
case_amber,0.17999999999999999,7,3.4500000000000002,r0007,31,0.43754308519664137
case_amber,0.17999999999999999,7,3.4500000000000002,r0008,29,0.53163128928164671
case_amber,0.17999999999999999,7,3.4500000000000002,r0009,30,0.47501762521802676
case_amber,0.17999999999999999,7,3.4500000000000002,r0010,32,0.47698565000912851
case_amber,0.17999999999999999,7,3.4500000000000002,r0011,31,0.51504877924020032
case_amber,0.17999999999999999,7,3.4500000000000002,r0012,31,0.56819159515449957
case_amber,0.17999999999999999,7,3.4500000000000002,r0013,31,0.51900869450309928
case_amber,0.17999999999999999,7,3.4500000000000002,r0014,31,0.45385934072390266
case_amber,0.17999999999999999,7,3.4500000000000002,r0015,31,0.41308003395179305
case_amber,0.17999999999999999,7,3.4500000000000002,r0016,31,0.39398072815245339
case_amber,0.17999999999999999,7,3.4500000000000002,r0017,31,0.55013089951438965
case_amber,0.17999999999999999,7,3.4500000000000002,r0018,30,0.55758109193171801
case_amber,0.17999999999999999,7,3.4500000000000002,r0019,30,0.47812759500425162
case_amber,0.17999999999999999,7,3.4500000000000002,r0020,30,0.54853750478003105
case_amber,0.17999999999999999,7,3.4500000000000002,r0021,31,0.44841951884187015
case_amber,0.17999999999999999,7,3.4500000000000002,r0022,31,0.51390931941884377
case_amber,0.17999999999999999,7,3.4500000000000002,r0023,30,0.56897028547655093
case_amber,0.17999999999999999,7,3.4500000000000002,r0024,33,0.52428506468767222
case_amber,0.17999999999999999,7,3.4500000000000002,r0025,32,0.43984161372474273
case_amber,0.17999999999999999,7,3.4500000000000002,r0026,31,0.37527186919603006
case_amber,0.17999999999999999,7,3.4500000000000002,r0027,31,0.4544945041787446
case_amber,0.17999999999999999,7,3.4500000000000002,r0028,30,0.59811715086437967
case_amber,0.17999999999999999,7,3.8500000000000001,r0000,35,0.42414614380283072
case_amber,0.17999999999999999,7,3.8500000000000001,r0001,34,0.37691125265040437
case_amber,0.17999999999999999,7,3.8500000000000001,r0002,35,0.38846883492093204
case_amber,0.17999999999999999,7,3.8500000000000001,r0003,33,0.48131569300453575
case_amber,0.17999999999999999,7,3.8500000000000001,r0004,33,0.43619425071839912
case_amber,0.17999999999999999,7,3.8500000000000001,r0005,34,0.51207669929027655
case_amber,0.17999999999999999,7,3.8500000000000001,r0006,34,0.35160723056927995
case_amber,0.17999999999999999,7,3.8500000000000001,r0007,34,0.49445592932706633
case_amber,0.17999999999999999,7,3.8500000000000001,r0008,34,0.37083387543444557
case_amber,0.17999999999999999,7,3.8500000000000001,r0009,34,0.50869074862988273
case_amber,0.17999999999999999,7,3.8500000000000001,r0010,33,0.50045850366653433
case_amber,0.17999999999999999,7,3.8500000000000001,r0011,35,0.42304202085707682
case_amber,0.17999999999999999,7,3.8500000000000001,r0012,34,0.51613531868172724
case_amber,0.17999999999999999,7,3.8500000000000001,r0013,34,0.42779000657150318
case_amber,0.17999999999999999,7,3.8500000000000001,r0014,35,0.43012711062775622
case_amber,0.17999999999999999,7,3.8500000000000001,r0015,34,0.41832590502847655
case_amber,0.17999999999999999,7,3.8500000000000001,r0016,33,0.46717374531225425
case_amber,0.17999999999999999,7,3.8500000000000001,r0017,34,0.43850783134230192
case_amber,0.17999999999999999,7,3.8500000000000001,r0018,34,0.37405273850492532
case_amber,0.17999999999999999,7,3.8500000000000001,r0019,34,0.45761961850249133
case_amber,0.17999999999999999,7,3.8500000000000001,r0020,34,0.37719153198462602
case_amber,0.17999999999999999,7,3.8500000000000001,r0021,32,0.46939289871233514
case_amber,0.17999999999999999,7,3.8500000000000001,r0022,34,0.41089262972232055
case_amber,0.17999999999999999,7,3.8500000000000001,r0023,34,0.40644682829122009
case_amber,0.17999999999999999,7,3.8500000000000001,r0024,35,0.4632997716422862
case_amber,0.17999999999999999,7,3.8500000000000001,r0025,34,0.47213543027821625
case_amber,0.17999999999999999,7,3.8500000000000001,r0026,34,0.46465533782417667
case_amber,0.17999999999999999,7,3.8500000000000001,r0027,33,0.4338651421618851
case_amber,0.17999999999999999,7,3.8500000000000001,r0028,33,0.47859048378603636
case_amber,0.17999999999999999,7,4.25,r0000,36,0.39463081644779108
case_amber,0.17999999999999999,7,4.25,r0001,36,0.43854523625686714
case_amber,0.17999999999999999,7,4.25,r0002,36,0.37768687486566566
case_amber,0.17999999999999999,7,4.25,r0003,36,0.34826240935610009
case_amber,0.17999999999999999,7,4.25,r0004,37,0.32528466384096877
case_amber,0.17999999999999999,7,4.25,r0005,37,0.39708985403592384
case_amber,0.17999999999999999,7,4.25,r0006,35,0.45716947646476852
case_amber,0.17999999999999999,7,4.25,r0007,37,0.38509609984271631
case_amber,0.17999999999999999,7,4.25,r0008,36,0.34983804773704469
case_amber,0.17999999999999999,7,4.25,r0009,36,0.46973133702290998
case_amber,0.17999999999999999,7,4.25,r0010,36,0.39785294011601413
case_amber,0.17999999999999999,7,4.25,r0011,36,0.39931687147710121
case_amber,0.17999999999999999,7,4.25,r0012,36,0.40283453725900775
case_amber,0.17999999999999999,7,4.25,r0013,36,0.44369408642732461
case_amber,0.17999999999999999,7,4.25,r0014,36,0.41288807108456815
case_amber,0.17999999999999999,7,4.25,r0015,36,0.41029903436980075
case_amber,0.17999999999999999,7,4.25,r0016,36,0.38881869342282616
case_amber,0.17999999999999999,7,4.25,r0017,36,0.41047757282333186
case_amber,0.17999999999999999,7,4.25,r0018,36,0.4041557800221407
case_amber,0.17999999999999999,7,4.25,r0019,36,0.41168522460470341
case_amber,0.17999999999999999,7,4.25,r0020,37,0.36085731053808667
case_amber,0.17999999999999999,7,4.25,r0021,36,0.42611291185962386
case_amber,0.17999999999999999,7,4.25,r0022,37,0.40888735116332176
case_amber,0.17999999999999999,7,4.25,r0023,36,0.37537583675201214
case_amber,0.17999999999999999,7,4.25,r0024,36,0.44281898392458396
case_amber,0.17999999999999999,7,4.25,r0025,36,0.41160358592557961
case_amber,0.17999999999999999,7,4.25,r0026,36,0.48602859607320831
case_amber,0.17999999999999999,7,4.25,r0027,36,0.37030842895353522
case_amber,0.17999999999999999,7,4.25,r0028,36,0.53317098529386975
case_amber,0.17999999999999999,7,4.6500000000000004,r0000,37,0.46582490148927586
case_amber,0.17999999999999999,7,4.6500000000000004,r0001,37,0.38971150768361706
case_amber,0.17999999999999999,7,4.6500000000000004,r0002,37,0.45782430876806662
case_amber,0.17999999999999999,7,4.6500000000000004,r0003,37,0.42258397714170948
case_amber,0.17999999999999999,7,4.6500000000000004,r0004,37,0.4297206970973691
case_amber,0.17999999999999999,7,4.6500000000000004,r0005,38,0.38645618516939617
case_amber,0.17999999999999999,7,4.6500000000000004,r0006,37,0.4265487364473024
case_amber,0.17999999999999999,7,4.6500000000000004,r0007,38,0.49073898881553796
case_amber,0.17999999999999999,7,4.6500000000000004,r0008,37,0.44329719453325728
case_amber,0.17999999999999999,7,4.6500000000000004,r0009,37,0.47021442071420233
case_amber,0.17999999999999999,7,4.6500000000000004,r0010,37,0.44809902539857016
case_amber,0.17999999999999999,7,4.6500000000000004,r0011,37,0.30029730927213522
case_amber,0.17999999999999999,7,4.6500000000000004,r0012,37,0.43958741277625085
case_amber,0.17999999999999999,7,4.6500000000000004,r0013,37,0.37374365396110348
case_amber,0.17999999999999999,7,4.6500000000000004,r0014,37,0.35769035440658309
case_amber,0.17999999999999999,7,4.6500000000000004,r0015,38,0.40179581563717021
case_amber,0.17999999999999999,7,4.6500000000000004,r0016,37,0.44730354904392144
case_amber,0.17999999999999999,7,4.6500000000000004,r0017,37,0.39486708298021955
case_amber,0.17999999999999999,7,4.6500000000000004,r0018,37,0.42127681184845428
case_amber,0.17999999999999999,7,4.6500000000000004,r0019,37,0.48315710056478506
case_amber,0.17999999999999999,7,4.6500000000000004,r0020,37,0.42006973074566434
case_amber,0.17999999999999999,7,4.6500000000000004,r0021,38,0.4346020637664017
case_amber,0.17999999999999999,7,4.6500000000000004,r0022,37,0.30639445147770966
case_amber,0.17999999999999999,7,4.6500000000000004,r0023,37,0.47571924464068471
case_amber,0.17999999999999999,7,4.6500000000000004,r0024,37,0.38802633833120131
case_amber,0.17999999999999999,7,4.6500000000000004,r0025,37,0.38125397921299869
case_amber,0.17999999999999999,7,4.6500000000000004,r0026,37,0.37063310775122138
case_amber,0.17999999999999999,7,4.6500000000000004,r0027,37,0.37361887010139283
case_amber,0.17999999999999999,7,4.6500000000000004,r0028,37,0.30359155657679504
case_amber,0.17999999999999999,11,1.45,r0000,24,0.48518519941870508
case_amber,0.17999999999999999,11,1.45,r0001,24,0.47301998319127553
case_amber,0.17999999999999999,11,1.45,r0002,24,0.4609981797281768
case_amber,0.17999999999999999,11,1.45,r0003,24,0.51465138970111501
case_amber,0.17999999999999999,11,1.45,r0004,24,0.51084970377074723
case_amber,0.17999999999999999,11,1.45,r0005,24,0.62389669415256976
case_amber,0.17999999999999999,11,1.45,r0006,24,0.56479116540962548
case_amber,0.17999999999999999,11,1.45,r0007,24,0.47818190131383337
case_amber,0.17999999999999999,11,1.45,r0008,24,0.48608330831518098
case_amber,0.17999999999999999,11,1.45,r0009,24,0.55159440105394342
case_amber,0.17999999999999999,11,1.45,r0010,24,0.51179334166763668
case_amber,0.17999999999999999,11,1.45,r0011,24,0.57088681110518558
case_amber,0.17999999999999999,11,1.45,r0012,24,0.55849890895456467
case_amber,0.17999999999999999,11,1.45,r0013,24,0.59138610318255347
case_amber,0.17999999999999999,11,1.45,r0014,24,0.50866188196336648
case_amber,0.17999999999999999,11,1.45,r0015,24,0.58000130676099271
case_amber,0.17999999999999999,11,1.45,r0016,24,0.54251806450520179
case_amber,0.17999999999999999,11,1.45,r0017,24,0.42658542317681553
case_amber,0.17999999999999999,11,1.45,r0018,24,0.53204661413295118
case_amber,0.17999999999999999,11,1.45,r0019,24,0.56307076539983292
case_amber,0.17999999999999999,11,1.45,r0020,24,0.40534903011939455
case_amber,0.17999999999999999,11,1.45,r0021,24,0.51538551703232915
case_amber,0.17999999999999999,11,1.45,r0022,24,0.39578973596698797
case_amber,0.17999999999999999,11,1.45,r0023,24,0.51483331204623406
case_amber,0.17999999999999999,11,1.45,r0024,24,0.57548379626099089
case_amber,0.17999999999999999,11,1.45,r0025,24,0.59913346044027971
case_amber,0.17999999999999999,11,1.45,r0026,24,0.4836170677670199
case_amber,0.17999999999999999,11,1.45,r0027,24,0.57193368496562635
case_amber,0.17999999999999999,11,1.45,r0028,24,0.61895678709665203
case_amber,0.17999999999999999,11,1.8500000000000001,r0000,24,0.43799218956705249
case_amber,0.17999999999999999,11,1.8500000000000001,r0001,24,0.563490557015772
case_amber,0.17999999999999999,11,1.8500000000000001,r0002,24,0.37979863379687256
case_amber,0.17999999999999999,11,1.8500000000000001,r0003,24,0.53553845175060677
case_amber,0.17999999999999999,11,1.8500000000000001,r0004,24,0.55577226152425097
case_amber,0.17999999999999999,11,1.8500000000000001,r0005,24,0.52359090988115708
case_amber,0.17999999999999999,11,1.8500000000000001,r0006,24,0.50271728210363043
case_amber,0.17999999999999999,11,1.8500000000000001,r0007,24,0.60882037377844467
case_amber,0.17999999999999999,11,1.8500000000000001,r0008,24,0.68214882708077551
case_amber,0.17999999999999999,11,1.8500000000000001,r0009,24,0.50541523744710404
case_amber,0.17999999999999999,11,1.8500000000000001,r0010,24,0.57328430080479753
case_amber,0.17999999999999999,11,1.8500000000000001,r0011,24,0.53336402766189106
case_amber,0.17999999999999999,11,1.8500000000000001,r0012,24,0.51150480976155965
case_amber,0.17999999999999999,11,1.8500000000000001,r0013,24,0.55703741309755628
case_amber,0.17999999999999999,11,1.8500000000000001,r0014,24,0.31001674587095213
case_amber,0.17999999999999999,11,1.8500000000000001,r0015,24,0.56676397208727602
case_amber,0.17999999999999999,11,1.8500000000000001,r0016,24,0.56010696572009122
case_amber,0.17999999999999999,11,1.8500000000000001,r0017,24,0.44681906562308876
case_amber,0.17999999999999999,11,1.8500000000000001,r0018,24,0.49897550969441901
case_amber,0.17999999999999999,11,1.8500000000000001,r0019,24,0.65585663434900354
case_amber,0.17999999999999999,11,1.8500000000000001,r0020,24,0.58405111933241516
case_amber,0.17999999999999999,11,1.8500000000000001,r0021,24,0.57402300741738166
case_amber,0.17999999999999999,11,1.8500000000000001,r0022,24,0.46752140135539322
case_amber,0.17999999999999999,11,1.8500000000000001,r0023,24,0.67789460015319847
case_amber,0.17999999999999999,11,1.8500000000000001,r0024,24,0.56173632701465104
case_amber,0.17999999999999999,11,1.8500000000000001,r0025,24,0.54536940168693437
case_amber,0.17999999999999999,11,1.8500000000000001,r0026,24,0.46856029190994536
case_amber,0.17999999999999999,11,1.8500000000000001,r0027,24,0.55927689312006512
case_amber,0.17999999999999999,11,1.8500000000000001,r0028,24,0.53544548840208328
case_amber,0.17999999999999999,11,2.25,r0000,24,0.48009539780663246
case_amber,0.17999999999999999,11,2.25,r0001,24,0.55395110922787472
case_amber,0.17999999999999999,11,2.25,r0002,24,0.48283240638860764
case_amber,0.17999999999999999,11,2.25,r0003,24,0.57342780944140581
case_amber,0.17999999999999999,11,2.25,r0004,24,0.48955144785464128
case_amber,0.17999999999999999,11,2.25,r0005,24,0.55842723048403597
case_amber,0.17999999999999999,11,2.25,r0006,24,0.51452813859213242
case_amber,0.17999999999999999,11,2.25,r0007,24,0.54872602850003871
case_amber,0.17999999999999999,11,2.25,r0008,24,0.65781126976990179
case_amber,0.17999999999999999,11,2.25,r0009,24,0.50639542099672996
case_amber,0.17999999999999999,11,2.25,r0010,24,0.55670684221756084
case_amber,0.17999999999999999,11,2.25,r0011,24,0.49947115146979176
case_amber,0.17999999999999999,11,2.25,r0012,24,0.55134401353155982
case_amber,0.17999999999999999,11,2.25,r0013,24,0.57374367246108104
case_amber,0.17999999999999999,11,2.25,r0014,24,0.52135926668059407
case_amber,0.17999999999999999,11,2.25,r0015,24,0.54834177288222075
case_amber,0.17999999999999999,11,2.25,r0016,24,0.4534365609310651
case_amber,0.17999999999999999,11,2.25,r0017,24,0.47940406967800203
case_amber,0.17999999999999999,11,2.25,r0018,24,0.61462758672794893
case_amber,0.17999999999999999,11,2.25,r0019,24,0.57167054530402284
case_amber,0.17999999999999999,11,2.25,r0020,24,0.46377388968451022
case_amber,0.17999999999999999,11,2.25,r0021,24,0.48549578211828742
case_amber,0.17999999999999999,11,2.25,r0022,24,0.56534919168631903
case_amber,0.17999999999999999,11,2.25,r0023,24,0.58767778477582422
case_amber,0.17999999999999999,11,2.25,r0024,24,0.43257625161560415
case_amber,0.17999999999999999,11,2.25,r0025,24,0.54406587090513125
case_amber,0.17999999999999999,11,2.25,r0026,24,0.48113060925648293
case_amber,0.17999999999999999,11,2.25,r0027,24,0.61030171085650775
case_amber,0.17999999999999999,11,2.25,r0028,24,0.62809468524775358
case_amber,0.17999999999999999,11,2.6499999999999999,r0000,24,0.52946459294610326
case_amber,0.17999999999999999,11,2.6499999999999999,r0001,24,0.54279373045836454
case_amber,0.17999999999999999,11,2.6499999999999999,r0002,24,0.55892268717488924
case_amber,0.17999999999999999,11,2.6499999999999999,r0003,24,0.60622225748635972
case_amber,0.17999999999999999,11,2.6499999999999999,r0004,24,0.47523813285067545
case_amber,0.17999999999999999,11,2.6499999999999999,r0005,24,0.4980643926993551
case_amber,0.17999999999999999,11,2.6499999999999999,r0006,24,0.5463608440820501
case_amber,0.17999999999999999,11,2.6499999999999999,r0007,24,0.53122329909152333
case_amber,0.17999999999999999,11,2.6499999999999999,r0008,24,0.47315875179441119
case_amber,0.17999999999999999,11,2.6499999999999999,r0009,24,0.52267297731163798
case_amber,0.17999999999999999,11,2.6499999999999999,r0010,24,0.4440846146150344
case_amber,0.17999999999999999,11,2.6499999999999999,r0011,24,0.56404667069775971
case_amber,0.17999999999999999,11,2.6499999999999999,r0012,24,0.58474653364726781
case_amber,0.17999999999999999,11,2.6499999999999999,r0013,25,0.52940778750114059
case_amber,0.17999999999999999,11,2.6499999999999999,r0014,24,0.5066645749242713
case_amber,0.17999999999999999,11,2.6499999999999999,r0015,24,0.49991347859583973
case_amber,0.17999999999999999,11,2.6499999999999999,r0016,25,0.50498952201262737
case_amber,0.17999999999999999,11,2.6499999999999999,r0017,24,0.50977164115837581
