probe_id,index,value_real,value_imag
0,120,1,0
0,121,-1,0
0,122,-1,0
0,123,-1,0
0,124,1,0
0,125,-1,0
0,126,1,0
0,127,-1,0
0,128,-1,0
0,129,-1,0
0,130,-1,0
0,131,-1,0
0,132,-1,0
0,133,-1,0
0,134,1,0
0,135,1,0
0,136,1,0
0,137,1,0
0,138,1,0
0,139,-1,0
0,140,-1,0
0,141,1,0
0,142,-1,0
0,143,1,0
0,144,-1,0
0,145,1,0
0,146,1,0
0,147,1,0
0,148,-1,0
0,149,1,0
0,150,1,0
0,151,-1,0
0,152,-1,0
0,153,1,0
0,154,-1,0
0,155,-1,0
0,156,1,0
0,157,1,0
0,158,1,0
0,159,1,0
0,160,1,0
0,161,1,0
0,162,1,0
0,163,-1,0
0,164,1,0
0,165,1,0
0,166,1,0
0,167,-1,0
0,168,1,0
0,169,1,0
0,170,1,0
0,171,-1,0
0,172,-1,0
0,173,1,0
0,174,-1,0
0,175,1,0
0,176,1,0
0,177,1,0
0,178,-1,0
0,179,1,0
0,180,1,0
0,181,-1,0
0,182,-1,0
0,183,-1,0
0,184,1,0
0,185,-1,0
0,186,1,0
0,187,-1,0
0,188,-1,0
0,189,-1,0
0,190,1,0
0,191,1,0
0,192,-1,0
0,193,1,0
0,194,1,0
0,195,1,0
0,196,1,0
0,197,1,0
0,198,-1,0
0,199,-1,0
0,200,-1,0
0,201,1,0
0,202,-1,0
0,203,-1,0
0,204,-1,0
0,205,1,0
0,206,1,0
0,207,-1,0
0,208,-1,0
0,209,-1,0
0,210,1,0
0,211,1,0
0,212,-1,0
0,213,-1,0
0,214,-1,0
0,215,1,0
0,216,-1,0
0,217,1,0
0,218,1,0
0,219,1,0
0,220,-1,0
0,221,1,0
0,222,-1,0
0,223,1,0
0,224,-1,0
0,225,1,0
0,226,-1,0
0,227,1,0
0,228,-1,0
0,229,-1,0
0,230,1,0
0,231,1,0
0,232,1,0
0,233,1,0
0,234,1,0
0,235,1,0
0,236,-1,0
0,237,-1,0
0,238,1,0
0,239,1,0
0,240,-1,0
0,241,-1,0
0,242,1,0
0,243,-1,0
0,244,1,0
0,245,-1,0
0,246,1,0
0,247,1,0
0,248,1,0
0,249,1,0
0,250,-1,0
0,251,1,0
0,252,-1,0
0,253,1,0
0,254,-1,0
0,255,-1,0
0,256,1,0
0,257,-1,0
0,258,1,0
0,259,1,0
0,260,1,0
0,261,1,0
0,262,1,0
0,263,1,0
0,264,1,0
0,265,1,0
0,266,-1,0
0,267,-1,0
0,268,1,0
0,269,1,0
0,270,-1,0
0,271,1,0
0,272,-1,0
0,273,-1,0
0,274,1,0
0,275,1,0
0,276,-1,0
0,277,1,0
0,278,1,0
0,279,1,0
0,280,1,0
0,281,1,0
0,282,1,0
0,283,1,0
0,284,-1,0
0,285,1,0
0,286,1,0
0,287,1,0
0,288,-1,0
0,289,1,0
0,290,-1,0
0,291,1,0
0,292,-1,0
0,293,-1,0
0,294,1,0
0,295,-1,0
0,296,-1,0
0,297,-1,0
0,298,1,0
0,299,-1,0
0,300,1,0
0,301,1,0
0,302,-1,0
0,303,1,0
0,304,1,0
0,305,1,0
0,306,-1,0
0,307,1,0
0,308,-1,0
0,309,1,0
0,310,-1,0
1,0,-1,0
1,1,1,0
1,2,-1,0
1,3,-1,0
1,4,1,0
1,5,1,0
1,6,-1,0
1,7,1,0
1,8,1,0
1,9,-1,0
1,10,-1,0
1,11,1,0
1,12,1,0
1,13,-1,0
1,14,-1,0
1,15,-1,0
1,16,1,0
1,17,1,0
1,18,1,0
1,19,-1,0
1,20,-1,0
1,21,1,0
1,22,-1,0
1,23,1,0
1,24,1,0
1,25,-1,0
1,26,-1,0
1,27,1,0
1,28,-1,0
1,29,-1,0
1,30,-1,0
1,31,1,0
1,32,-1,0
1,33,1,0
1,34,1,0
1,35,-1,0
1,36,1,0
1,37,-1,0
1,38,1,0
1,39,1,0
1,40,-1,0
1,41,1,0
1,42,1,0
1,43,1,0
1,44,-1,0
1,45,1,0
1,46,-1,0
1,47,1,0
1,48,1,0
1,49,1,0
1,50,1,0
1,51,-1,0
1,52,-1,0
1,53,1,0
1,54,1,0
1,55,-1,0
1,56,1,0
1,57,1,0
1,58,-1,0
1,59,1,0
1,60,-1,0
1,61,1,0
1,62,1,0
1,63,1,0
1,64,-1,0
1,65,-1,0
1,66,1,0
1,67,-1,0
1,68,-1,0
1,69,1,0
1,70,1,0
1,71,1,0
1,72,-1,0
1,73,-1,0
1,74,-1,0
1,75,1,0
1,76,1,0
1,77,1,0
1,78,1,0
1,79,-1,0
1,80,-1,0
1,81,-1,0
1,82,-1,0
1,83,-1,0
1,84,-1,0
1,85,1,0
1,86,1,0
1,87,-1,0
1,88,-1,0
1,89,1,0
1,90,1,0
1,91,-1,0
1,92,-1,0
1,93,1,0
1,94,-1,0
1,95,-1,0
1,96,1,0
1,97,-1,0
1,98,-1,0
1,99,-1,0
1,100,-1,0
1,101,-1,0
1,102,1,0
1,103,1,0
1,104,1,0
1,105,1,0
1,106,-1,0
1,107,-1,0
1,108,1,0
1,109,1,0
1,110,-1,0
1,111,1,0
1,112,-1,0
1,113,1,0
1,114,-1,0
1,115,1,0
1,116,1,0
1,117,1,0
1,118,1,0
1,119,1,0
1,120,-1,0
1,121,1,0
1,122,1,0
1,123,1,0
1,124,-1,0
1,125,-1,0
1,126,-1,0
1,127,-1,0
1,128,1,0
1,129,1,0
1,130,1,0
1,131,-1,0
1,132,-1,0
1,133,-1,0
1,134,1,0
1,135,1,0
1,136,1,0
1,137,1,0
1,138,-1,0
1,139,-1,0
1,140,-1,0
1,141,-1,0
1,142,1,0
1,143,-1,0
1,144,-1,0
1,145,1,0
1,146,1,0
1,147,1,0
1,148,1,0
1,149,-1,0
1,150,-1,0
1,151,1,0
1,152,1,0
1,153,-1,0
1,154,-1,0
1,155,-1,0
1,156,-1,0
1,157,1,0
1,158,1,0
1,159,-1,0
1,160,1,0
1,161,-1,0
1,162,1,0
1,163,1,0
1,164,1,0
1,165,-1,0
1,166,1,0
1,167,-1,0
1,168,1,0
1,169,-1,0
1,170,1,0
1,171,1,0
1,172,-1,0
1,173,1,0
1,174,-1,0
1,175,-1,0
1,176,1,0
1,177,-1,0
1,178,-1,0
1,179,1,0
1,180,-1,0
1,181,-1,0
1,182,-1,0
1,183,-1,0
1,184,-1,0
1,185,1,0
1,186,-1,0
1,187,-1,0
1,188,-1,0
1,189,1,0
1,190,1,0
1,191,-1,0
1,192,1,0
1,193,-1,0
1,194,-1,0
1,195,1,0
1,196,-1,0
1,197,-1,0
1,198,1,0
1,199,1,0
1,200,1,0
1,201,-1,0
1,202,1,0
1,203,1,0
1,204,1,0
1,205,-1,0
1,206,1,0
1,207,1,0
1,208,-1,0
1,209,-1,0
1,210,1,0
1,211,1,0
1,212,-1,0
1,213,1,0
1,214,1,0
1,215,-1,0
1,216,1,0
1,217,-1,0
1,218,1,0
1,219,-1,0
1,220,-1,0
1,221,-1,0
1,222,-1,0
1,223,-1,0
1,224,-1,0
1,225,-1,0
1,226,1,0
1,227,-1,0
1,228,1,0
1,229,1,0
1,230,-1,0
1,231,1,0
1,232,1,0
1,233,1,0
1,234,-1,0
1,235,1,0
1,236,-1,0
1,237,-1,0
1,238,1,0
1,239,1,0
1,240,-1,0
1,241,1,0
1,242,1,0
1,243,-1,0
1,244,-1,0
1,245,1,0
1,246,-1,0
1,247,1,0
1,248,1,0
1,249,-1,0
1,250,1,0
1,251,-1,0
1,252,-1,0
1,253,-1,0
1,254,1,0
1,255,1,0
1,256,1,0
1,257,-1,0
1,258,1,0
1,259,-1,0
1,260,1,0
1,261,1,0
1,262,1,0
1,263,-1,0
1,264,1,0
1,265,1,0
1,266,-1,0
1,267,-1,0
1,268,-1,0
1,269,-1,0
1,270,1,0
1,271,-1,0
1,272,1,0
1,273,-1,0
1,274,-1,0
1,275,1,0
1,276,1,0
1,277,-1,0
1,278,1,0
1,279,1,0
1,280,1,0
1,281,-1,0
1,282,-1,0
1,283,1,0
1,284,1,0
1,285,1,0
1,286,-1,0
1,287,-1,0
1,288,-1,0
1,289,-1,0
1,290,1,0
1,291,1,0
1,292,1,0
1,293,-1,0
1,294,1,0
1,295,1,0
1,296,1,0
1,297,1,0
1,298,-1,0
1,299,1,0
1,300,1,0
1,301,1,0
1,302,-1,0
1,303,1,0
1,304,-1,0
1,305,-1,0
1,306,-1,0
1,307,1,0
1,308,1,0
1,309,1,0
1,310,-1,0
2,0,1,0
2,1,0,1
2,2,1,0
2,3,-1,0
2,4,1,0
2,5,0,-1
2,6,-1,0
2,7,-1,0
2,8,0,1
2,9,0,-1
2,10,0,-1
2,11,0,-1
2,12,-1,0
2,13,-1,0
2,14,1,0
2,15,1,0
2,16,-1,0
2,17,1,0
2,18,-1,0
2,19,-1,0
2,20,-1,0
2,21,0,-1
2,22,1,0
2,23,0,1
2,24,0,1
2,25,0,1
2,26,-1,0
2,27,0,-1
2,28,0,-1
2,29,-1,0
2,30,0,-1
2,31,1,0
2,32,1,0
2,33,-1,0
2,34,1,0
2,35,1,0
2,36,0,1
2,37,0,1
2,38,-1,0
2,39,0,1
2,40,1,0
2,41,0,1
2,42,0,1
2,43,0,-1
2,44,1,0
2,45,-1,0
2,46,0,1
2,47,1,0
2,48,-1,0
2,49,0,1
2,50,1,0
2,51,0,-1
2,52,0,1
2,53,-1,0
2,54,0,-1
2,55,0,1
2,56,0,-1
2,57,1,0
2,58,0,1
2,59,1,0
2,60,0,1
2,61,0,-1
2,62,0,1
2,63,-1,0
2,64,0,-1
2,65,0,1
2,66,0,-1
2,67,0,-1
2,68,1,0
2,69,0,1
2,70,0,-1
2,71,0,1
2,72,0,-1
2,73,1,0
2,74,0,-1
2,75,-1,0
2,76,1,0
2,77,0,1
2,78,0,-1
2,79,1,0
2,80,0,1
2,81,-1,0
2,82,-1,0
2,83,-1,0
2,84,0,1
2,85,0,1
2,86,-1,0
2,87,-1,0
2,88,0,1
2,89,1,0
2,90,0,-1
2,91,0,-1
2,92,-1,0
2,93,0,1
2,94,0,1
2,95,1,0
2,96,1,0
2,97,0,1
2,98,1,0
2,99,1,0
2,100,0,-1
2,101,1,0
2,102,-1,0
2,103,-1,0
2,104,0,-1
2,105,0,-1
2,106,0,1
2,107,0,1
2,108,0,1
2,109,0,1
2,110,-1,0
2,111,-1,0
2,112,0,1
2,113,0,1
2,114,0,-1
2,115,-1,0
2,116,0,-1
2,117,0,-1
2,118,0,1
2,119,-1,0
2,120,0,-1
2,121,1,0
2,122,-1,0
2,123,-1,0
2,124,1,0
2,125,0,-1
2,126,-1,0
2,127,1,0
2,128,-1,0
2,129,0,1
2,130,0,1
2,131,0,-1
2,132,0,-1
2,133,0,1
2,134,0,-1
2,135,1,0
2,136,1,0
2,137,0,1
2,138,0,1
2,139,0,1
2,140,0,-1
2,141,-1,0
2,142,0,1
2,143,1,0
2,144,-1,0
2,145,0,-1
2,146,-1,0
2,147,0,-1
2,148,1,0
2,149,1,0
2,150,1,0
2,151,0,-1
2,152,-1,0
2,153,1,0
2,154,0,1
2,155,1,0
2,156,-1,0
2,157,0,1
2,158,-1,0
2,159,-1,0
2,160,1,0
2,161,0,1
2,162,1,0
2,163,-1,0
2,164,0,1
2,165,-1,0
2,166,-1,0
2,167,0,1
2,168,0,1
2,169,0,-1
2,170,0,1
2,171,0,-1
2,172,0,-1
2,173,0,1
2,174,0,-1
2,175,-1,0
2,176,0,1
2,177,1,0
2,178,1,0
2,179,-1,0
2,180,-1,0
2,181,1,0
2,182,0,1
2,183,0,-1
2,184,0,-1
2,185,0,1
2,186,1,0
2,187,1,0
2,188,0,-1
2,189,-1,0
2,190,0,-1
2,191,0,1
2,192,0,1
2,193,0,-1
2,194,1,0
2,195,0,-1
2,196,0,-1
2,197,0,-1
2,198,-1,0
2,199,-1,0
2,200,0,-1
2,201,-1,0
2,202,0,-1
2,203,0,1
2,204,1,0
2,205,-1,0
2,206,-1,0
2,207,0,-1
2,208,1,0
2,209,0,1
2,210,0,-1
2,211,-1,0
2,212,0,1
2,213,0,1
2,214,-1,0
2,215,1,0
2,216,0,1
2,217,0,-1
2,218,0,-1
2,219,1,0
2,220,0,1
2,221,0,1
2,222,0,-1
2,223,1,0
2,224,1,0
2,225,-1,0
2,226,-1,0
2,227,-1,0
2,228,1,0
2,229,0,1
2,230,0,-1
2,231,0,1
2,232,-1,0
2,233,-1,0
2,234,1,0
2,235,0,1
2,236,0,1
2,237,-1,0
2,238,-1,0
2,239,0,1
2,240,0,-1
2,241,1,0
2,242,0,1
2,243,0,-1
2,244,0,-1
2,245,-1,0
2,246,0,1
2,247,0,1
2,248,1,0
2,249,-1,0
2,250,0,1
2,251,0,1
2,252,-1,0
2,253,-1,0
2,254,0,-1
2,255,0,-1
2,256,0,1
2,257,0,1
2,258,0,-1
2,259,0,-1
2,260,-1,0
2,261,1,0
2,262,0,1
2,263,0,-1
2,264,0,1
2,265,-1,0
2,266,1,0
2,267,1,0
2,268,0,-1
2,269,-1,0
2,270,1,0
2,271,-1,0
2,272,0,1
2,273,0,-1
2,274,0,-1
2,275,0,-1
2,276,1,0
2,277,-1,0
2,278,1,0
2,279,0,1
2,280,0,1
2,281,-1,0
2,282,0,1
2,283,0,-1
2,284,1,0
2,285,-1,0
2,286,0,1
2,287,1,0
2,288,0,-1
2,289,1,0
2,290,1,0
2,291,-1,0
2,292,1,0
2,293,-1,0
2,294,-1,0
2,295,-1,0
2,296,-1,0
2,297,0,-1
2,298,1,0
2,299,-1,0
2,300,0,1
2,301,1,0
2,302,1,0
2,303,-1,0
2,304,-1,0
2,305,0,-1
2,306,0,1
2,307,0,1
2,308,-1,0
2,309,1,0
2,310,1,0
3,0,0,-1
3,1,-1,0
3,2,0,-1
3,3,-1,0
3,4,0,-1
3,5,-1,0
3,6,1,0
3,7,0,1
3,8,0,-1
3,9,1,0
3,10,-1,0
3,11,0,1
3,12,0,1
3,13,0,-1
3,14,0,1
3,15,-1,0
3,16,1,0
3,17,-1,0
3,18,0,-1
3,19,-1,0
3,20,1,0
3,21,1,0
3,22,0,1
3,23,-1,0
3,24,1,0
3,25,-1,0
3,26,0,1
3,27,0,1
3,28,0,1
3,29,-1,0
3,30,1,0
3,31,-1,0
3,32,-1,0
3,33,0,1
3,34,-1,0
3,35,0,1
3,36,0,1
3,37,1,0
3,38,-1,0
3,39,1,0
3,40,1,0
3,41,0,1
3,42,1,0
3,43,-1,0
3,44,-1,0
3,45,-1,0
3,46,1,0
3,47,-1,0
3,48,-1,0
3,49,0,-1
3,50,-1,0
3,51,0,1
3,52,0,-1
3,53,0,-1
3,54,0,-1
3,55,1,0
3,56,0,-1
3,57,0,1
3,58,-1,0
3,59,-1,0
3,60,1,0
3,61,-1,0
3,62,1,0
3,63,0,-1
3,64,0,-1
3,65,-1,0
3,66,-1,0
3,67,-1,0
3,68,0,-1
3,69,0,1
3,70,1,0
3,71,1,0
3,72,-1,0
3,73,-1,0
3,74,0,1
3,75,0,1
3,76,0,1
3,77,-1,0
3,78,0,1
3,79,-1,0
3,80,0,-1
3,81,1,0
3,82,0,-1
3,83,-1,0
3,84,0,-1
3,85,1,0
3,86,-1,0
3,87,1,0
3,88,0,1
3,89,-1,0
3,90,1,0
3,91,-1,0
3,92,0,1
3,93,1,0
3,94,1,0
3,95,1,0
3,96,1,0
3,97,0,1
3,98,0,1
3,99,0,1
3,100,0,1
3,101,0,1
3,102,-1,0
3,103,0,-1
3,104,0,-1
3,105,0,1
3,106,0,1
3,107,0,1
3,108,1,0
3,109,0,1
3,110,-1,0
3,111,0,1
3,112,1,0
3,113,0,-1
3,114,0,1
3,115,0,-1
3,116,1,0
3,117,0,1
3,118,-1,0
3,119,0,-1
3,120,0,-1
3,121,0,1
3,122,0,-1
3,123,1,0
3,124,0,-1
3,125,0,-1
3,126,0,-1
3,127,-1,0
3,128,-1,0
3,129,-1,0
3,130,1,0
3,131,0,1
3,132,0,-1
3,133,0,1
3,134,-1,0
3,135,0,-1
3,136,0,1
3,137,-1,0
3,138,-1,0
3,139,0,1
3,140,-1,0
3,141,1,0
3,142,-1,0
3,143,0,-1
3,144,0,1
3,145,0,1
3,146,0,1
3,147,0,1
3,148,0,-1
3,149,0,-1
3,150,0,-1
3,151,0,1
3,152,0,1
3,153,-1,0
3,154,1,0
3,155,0,1
3,156,-1,0
3,157,1,0
3,158,-1,0
3,159,0,1
3,160,1,0
3,161,0,1
3,162,0,1
3,163,0,1
3,164,-1,0
3,165,1,0
3,166,0,1
3,167,0,-1
3,168,0,-1
3,169,-1,0
3,170,1,0
3,171,0,1
3,172,0,-1
3,173,0,1
3,174,0,-1
3,175,1,0
3,176,0,-1
3,177,0,-1
3,178,0,1
3,179,1,0
3,180,0,-1
3,181,-1,0
3,182,1,0
3,183,0,1
3,184,-1,0
3,185,1,0
3,186,0,-1
3,187,0,-1
3,188,-1,0
3,189,-1,0
3,190,-1,0
3,191,-1,0
3,192,-1,0
3,193,0,-1
3,194,1,0
3,195,1,0
3,196,-1,0
3,197,1,0
3,198,-1,0
3,199,-1,0
3,200,-1,0
3,201,1,0
3,202,1,0
3,203,0,-1
3,204,1,0
3,205,-1,0
3,206,0,-1
3,207,1,0
3,208,-1,0
3,209,0,1
3,210,0,-1
3,211,0,-1
3,212,0,1
3,213,0,-1
3,214,0,1
3,215,0,1
3,216,0,-1
3,217,-1,0
3,218,1,0
3,219,0,-1
3,220,1,0
3,221,0,1
3,222,0,-1
3,223,1,0
3,224,0,-1
3,225,1,0
3,226,0,1
3,227,1,0
3,228,1,0
3,229,0,-1
3,230,-1,0
3,231,0,1
3,232,0,-1
3,233,0,1
3,234,1,0
3,235,0,-1
3,236,0,-1
3,237,1,0
3,238,-1,0
3,239,0,-1
3,240,1,0
3,241,-1,0
3,242,1,0
3,243,0,-1
3,244,0,-1
3,245,-1,0
3,246,0,-1
3,247,1,0
3,248,0,1
3,249,0,1
3,250,0,-1
3,251,1,0
3,252,0,1
3,253,-1,0
3,254,0,1
3,255,0,-1
3,256,-1,0
3,257,0,-1
3,258,0,1
3,259,0,1
3,260,-1,0
3,261,0,1
3,262,0,1
3,263,-1,0
3,264,1,0
3,265,-1,0
3,266,-1,0
3,267,1,0
3,268,0,1
3,269,1,0
3,270,-1,0
3,271,0,-1
3,272,1,0
3,273,1,0
3,274,0,-1
3,275,-1,0
3,276,0,1
3,277,-1,0
3,278,0,-1
3,279,-1,0
3,280,-1,0
3,281,0,-1
3,282,-1,0
3,283,0,-1
3,284,-1,0
3,285,0,-1
3,286,1,0
3,287,0,-1
3,288,-1,0
3,289,-1,0
3,290,0,-1
3,291,1,0
3,292,1,0
3,293,1,0
3,294,0,1
3,295,-1,0
3,296,1,0
3,297,-1,0
3,298,0,1
3,299,1,0
3,300,0,-1
3,301,0,-1
3,302,-1,0
3,303,0,-1
3,304,0,-1
3,305,1,0
3,306,1,0
3,307,1,0
3,308,1,0
3,309,0,1
3,310,1,0
