realization_id,disorder_model,time,norm,sx,sy,sz,mean_x,mean_y,second_x,second_y,second_xy
scalar_1,scalar,1.73,0.99999999999990241,0.55644627111948264,0.54070294880197101,-0.34719084326088456,5.5405068315931372,2.1242088658250258,32.972036662990142,6.7313834608192344,11.984006280504166
scalar_1,scalar,2.23,0.99999999999992117,0.31570481178139176,0.54946003126844523,-0.44914334162402197,6.1698161946047012,1.9914221259618901,40.563734483558591,6.6715699101703976,12.584969756426835
scalar_2,scalar,0.11,0.99999999999990719,0.83192153166261262,0.35658767382472667,0.42278794155093169,3.3012034756724837,3.4406796046998784,12.377912532763974,13.3193390338214,11.349590363019791
scalar_2,scalar,0.37,0.9999999999999184,0.8667362870601284,0.37590634218556918,0.29419887047086191,3.6541267668525497,3.1838888312782672,14.898170690071744,11.686271883624199,11.613637318343972
scalar_2,scalar,0.78000000000000003,0.99999999999993783,0.85686360274962436,0.42477318980412515,0.071535946432276565,4.2230178782122714,2.7949156010823555,19.604511314281797,9.5917242483915501,11.797512011356979
scalar_2,scalar,1.1699999999999999,0.99999999999993661,0.77168101396546995,0.48206768421176638,-0.13200569672159462,4.7720174363557843,2.469735024118545,24.867058926614774,8.2118050140789709,11.839812932339937
scalar_2,scalar,1.73,0.99999999999991174,0.54635870539964959,0.5501335030667287,-0.35515043385948342,5.5507014056191686,2.1410432920066045,33.443155599147069,7.3159734599047503,12.069139901789935
scalar_2,scalar,2.23,0.99999999999992517,0.29805704526275284,0.56217934696348526,-0.45844828216422145,6.1833612680244272,2.032648225266231,41.231202801936263,7.4657175629590684,12.835846715211421
scalar_ising_0,scalar_ising,0.11,0.99999999999991385,0.83328173331424127,0.3531428769581374,0.42270099609127176,3.3011336093121466,3.4407103836288782,12.376751448448061,13.318795963546753,11.349117029185827
scalar_ising_0,scalar_ising,0.37,0.99999999999992084,0.87175891804971661,0.3613522823389132,0.29300528642577572,3.6530381146796684,3.1839316697637527,14.882645758974109,11.679120106014436,11.605944096168056
scalar_ising_0,scalar_ising,0.78000000000000003,0.99999999999993205,0.87394754688533216,0.38450006461523822,0.064133737945573518,4.217123645179127,2.7921731689479592,19.52425041549898,9.5477028797119949,11.746103772555266
scalar_ising_0,scalar_ising,1.1699999999999999,0.99999999999993183,0.80758444954998077,0.41513880634314027,-0.15273079151798841,4.7585181235439409,2.4557798849912693,24.677218851479406,8.0780750982233762,11.681874493894359
scalar_ising_0,scalar_ising,1.73,0.9999999999999174,0.61372850966739734,0.45368223710835803,-0.40649632439796224,5.5238940771251031,2.0847678966839687,33.038588439845128,6.9236118132763664,11.583300538639788
scalar_ising_0,scalar_ising,2.23,0.99999999999991906,0.39039620116115437,0.45927711659213377,-0.54238761315657036,6.1507446381530144,1.906495455519122,40.688260634665703,6.7045006679868449,11.863018211593571
scalar_ising_1,scalar_ising,0.11,0.99999999999992095,0.83465675085861979,0.34858633060334993,0.42262171142184252,3.3008931200077116,3.4403055809503522,12.374337602969947,13.313255141452363,11.347643663213409
scalar_ising_1,scalar_ising,0.37,0.99999999999991851,0.86972357561269198,0.35074983573327906,0.29267357378360392,3.6504446360950018,3.1807795575406983,14.855546051685115,11.628026588424152,11.594328565397277
scalar_ising_1,scalar_ising,0.78000000000000003,0.9999999999999164,0.84919334861334628,0.38052377193546127,0.067076801632666966,4.2059326215563981,2.7877579459752999,19.401971596118845,9.3970220905813022,11.73173438488957
scalar_ising_1,scalar_ising,1.1699999999999999,0.99999999999991951,0.75767428686935989,0.42494415843990169,-0.13942441573666295,4.732949754276869,2.4616337907979049,24.388732752599243,7.86767324321844,11.719308585192104
scalar_ising_1,scalar_ising,1.73,0.99999999999992695,0.55296092129453389,0.46975434396741933,-0.37091191128509099,5.466463048738607,2.1261773819878296,32.357427142130923,6.7406121446883827,11.813745061178189
scalar_ising_1,scalar_ising,2.23,0.99999999999992384,0.34531193020071638,0.46209453164152536,-0.48515821129543846,6.054488548666499,1.9907109722880099,39.509369873712039,6.6958228081798046,12.318379001045944
scalar_ising_2,scalar_ising,0.11,0.99999999999991507,0.82669289766363174,0.36787340667812196,0.42317777309039878,3.3015336883815345,3.4408223332435197,12.379877396010409,13.320537298605707,11.351130815863518
scalar_ising_2,scalar_ising,0.37,0.99999999999992295,0.84863638031753219,0.41005164223082879,0.29849587886674761,3.6575110575400056,3.1855535438252582,14.919157329096201,11.699755449084357,11.630001623051099
scalar_ising_2,scalar_ising,0.78000000000000003,0.99999999999993638,0.82465273244506521,0.4780056808941307,0.088097274766495787,4.2351787832592827,2.8022194031648202,19.684829347259502,9.6492916817283749,11.861576923642833
scalar_ising_2,scalar_ising,1.1699999999999999,0.99999999999993028,0.73907532526885589,0.53100631661707243,-0.10376429508618022,4.7932372952411644,2.4849370052831561,25.014970683591535,8.3335272703485952,11.963955413740759
scalar_ising_2,scalar_ising,1.73,0.9999999999999114,0.52952206379697653,0.56959316408680338,-0.32470527888340261,5.5808813996901625,2.1687354819289735,33.664782045900836,7.5585218755481591,12.283326857235629
scalar_ising_2,scalar_ising,2.23,0.99999999999992617,0.29769688906929337,0.56210996917633815,-0.4425399819187939,6.2156323403513394,2.0700727091111579,41.477420287203877,7.8340385215443904,13.122695408616904
