packet_id,realization_id,size,control,target,e_min,e_max,shift_energy,keep_count,eigen_offset,eigen_count
p000056,r0005,21,4.0499999999999998,0.76000000000000001,-59.269121338917856,59.425144880669677,-31.232497446216851,40,2520,45
p000057,r0008,9,2.0499999999999998,0.46999999999999997,-60.194249326177186,60.674851912465186,3.416374330303273,32,2565,45
p000058,r0008,14,2.0499999999999998,0.23999999999999999,-60.049967014143476,60.253870306369983,31.830949349446755,33,2610,45
p000059,r0020,14,1.25,0.23999999999999999,-60.622978880491566,59.757762810475356,31.316384804643295,30,2655,45
p000060,r0014,30,2.8500000000000001,0.46999999999999997,-59.947705324042794,59.944366257410586,3.1450926141275017,38,2700,45
p000061,r0009,21,2.0499999999999998,0.23999999999999999,-59.613527440917281,60.4083032746424,31.15306390290808,34,2745,45
p000062,r0015,14,4.0499999999999998,0.76000000000000001,-60.099952842121589,59.46166133428347,-30.955165439784377,39,2790,45
p000063,r0020,9,1.6499999999999999,0.76000000000000001,-60.752712855659595,62.351846916603677,-30.757618510316409,29,2835,45
p000064,r0008,21,1.6499999999999999,0.76000000000000001,-66.053500499204915,79.720527647339651,-31.517733744034214,27,2880,45
p000065,r0005,21,2.8500000000000001,0.76000000000000001,-59.560630543201583,59.88061485015654,-31.344731648795634,34,2925,45
p000066,r0013,14,2.0499999999999998,0.23999999999999999,-60.466868853430825,59.912259458990391,30.571268664009303,35,2970,45
p000067,r0019,30,3.25,0.46999999999999997,-60.601898729113607,59.906638493907813,3.7176259990877485,39,3015,45
p000068,r0015,14,3.25,0.46999999999999997,-59.972841260997903,59.969473217628057,3.1465854126738604,38,3060,45
p000069,r0022,30,2.8500000000000001,0.46999999999999997,-59.34110599853058,59.591898693343396,4.1433864881626308,38,3105,45
p000070,r0010,30,2.0499999999999998,0.76000000000000001,-62.892828551651107,68.320599306387962,-30.951605865721735,28,3150,45
p000071,r0024,14,2.4500000000000002,0.23999999999999999,-81.083337977366227,66.064867014878587,31.199297816739833,36,3195,45
p000072,r0010,21,3.6499999999999999,0.46999999999999997,-60.485939354940953,59.599297056927909,3.6092359433495504,40,3240,45
p000073,r0024,30,3.6499999999999999,0.76000000000000001,-60.429919061472049,60.339250334215158,-30.995318406507121,39,3285,45
p000074,r0025,14,4.0499999999999998,0.76000000000000001,-59.84407300356871,59.562571648821702,-30.736478286995013,38,3330,45
p000075,r0010,9,3.6499999999999999,0.76000000000000001,-60.281698345528824,60.02891297759497,-31.857151627979118,36,3375,45
p000076,r0024,30,2.0499999999999998,0.46999999999999997,-59.509530157244917,59.210452731577213,3.8620607738308168,30,3420,45
p000077,r0003,21,3.6499999999999999,0.23999999999999999,-59.987613097830931,60.307450734749906,30.986635414930507,40,3465,45
p000078,r0016,14,2.8500000000000001,0.46999999999999997,-59.703372316187,59.911042608345753,3.2422675938153587,36,3510,45
p000079,r0022,9,0.84999999999999998,0.46999999999999997,-59.923235529908894,60.242572012744191,4.2146424676972432,28,3555,45
p000080,r0000,14,0.84999999999999998,0.46999999999999997,-59.940035459938208,59.330872840076573,3.7235459390696279,27,3600,45
p000081,r0018,9,1.25,0.76000000000000001,-60.043931766460702,60.109595772118865,-30.757085157201605,28,3645,45
p000082,r0010,30,4.0499999999999998,0.76000000000000001,-60.259306568213724,59.440021325919389,-31.981467873621778,40,3690,45
p000083,r0005,9,4.0499999999999998,0.23999999999999999,-60.023176273804815,60.281683179586125,30.9585169107723,39,3735,45
p000084,r0022,9,2.4500000000000002,0.23999999999999999,-60.213608189444685,60.032437491069864,31.623386527746369,36,3780,45
p000085,r0019,14,2.4500000000000002,0.46999999999999997,-59.785393150767099,60.045757032676242,4.1751164464578752,33,3825,45
p000086,r0007,9,2.4500000000000002,0.46999999999999997,-60.094881988012915,59.843514646756418,3.0224682284148328,34,3870,45
p000087,r0014,14,2.0499999999999998,0.46999999999999997,-59.821334481071148,60.029470493865347,4.1495921556451991,32,3915,45
p000088,r0001,9,1.25,0.46999999999999997,-60.108513077566201,60.324418701215663,3.2709407651881888,28,3960,45
p000089,r0002,30,3.6499999999999999,0.76000000000000001,-60.138949364954485,60.047758879525553,-30.844139386279277,39,4005,45
p000090,r0007,14,0.84999999999999998,0.46999999999999997,-59.462139922950769,59.877114936948558,4.2376651527958815,27,4050,45
p000091,r0015,14,2.0499999999999998,0.76000000000000001,-66.919795999462764,81.022563638122421,-30.963629686442321,29,4095,45
p000092,r0009,21,0.84999999999999998,0.46999999999999997,-59.799151537751449,60.125605000486239,3.3109694275145314,26,4140,45
p000093,r0020,21,0.84999999999999998,0.46999999999999997,-60.189866107762015,59.702660565707674,3.8031730291769223,26,4185,45
p000094,r0000,21,4.0499999999999998,0.76000000000000001,-60.173534524440612,60.147922700644529,-31.746384790420176,39,4230,45
p000095,r0020,21,3.25,0.76000000000000001,-59.96439637673793,59.849780512762614,-31.6589939232578,37,4275,45
p000096,r0016,14,2.4500000000000002,0.23999999999999999,-59.561057312306353,59.584091843198571,31.439256045877389,36,4320,45
p000097,r0011,14,4.0499999999999998,0.76000000000000001,-62.056468776451666,65.497877918705512,-31.893425569613949,39,4365,45
p000098,r0008,30,3.25,0.46999999999999997,-59.449641474513712,60.445264026911886,3.6446584412418614,39,4410,45
p000099,r0010,9,2.4500000000000002,0.46999999999999997,-59.90768313308584,60.317892567712875,3.3618719883374792,34,4455,45
p000100,r0022,14,4.0499999999999998,0.76000000000000001,-59.620772977608866,60.113048978138707,-31.334655708229445,39,4500,45
p000101,r0023,14,3.6499999999999999,0.46999999999999997,-60.059954777676005,59.560693707100462,3.7889889192555275,39,4545,45
p000102,r0021,9,2.4500000000000002,0.23999999999999999,-60.451294056522642,60.015073541180946,30.653145317732086,35,4590,45
p000103,r0001,21,2.8500000000000001,0.23999999999999999,-60.253884226233957,59.680421774265064,30.446188334145301,39,4635,45
p000104,r0013,30,3.6499999999999999,0.76000000000000001,-59.91165837928979,59.77266630019205,-31.637420456214148,39,4680,45
p000105,r0001,30,2.8500000000000001,0.76000000000000001,-60.020269632541385,60.558842271339671,-30.631282775609936,34,4725,45
p000106,r0013,21,3.25,0.46999999999999997,-60.219382110413868,60.70670629782208,3.4214447459511872,39,4770,45
p000107,r0016,30,2.8500000000000001,0.76000000000000001,-60.556207084878665,59.502910097682282,-32.192018961064043,34,4815,45
p000108,r0006,21,2.4500000000000002,0.23999999999999999,-59.794541351085883,60.436681831330333,31.131188267550442,37,4860,45
p000109,r0008,9,1.25,0.23999999999999999,-60.043626147550171,59.690385578621708,30.504222764340462,30,4905,45
p000110,r0010,9,4.0499999999999998,0.76000000000000001,-60.040636254552844,59.975823855436481,-31.686685828155408,38,4950,45
p000111,r0005,9,4.0499999999999998,0.76000000000000001,-60.005756746433818,59.963906118224934,-30.763037658915717,38,4995,45
p000112,r0018,14,2.8500000000000001,0.23999999999999999,-60.399329555121227,60.193001881079198,31.700842336391098,38,5040,45
p000113,r0029,21,1.25,0.46999999999999997,-60.431102789958743,59.775328813685064,2.8283059599724778,27,5085,45
p000114,r0008,21,1.25,0.23999999999999999,-71.250470771365954,63.842898138974007,30.970489600492417,27,5130,45
p000115,r0010,14,4.0499999999999998,0.23999999999999999,-59.650996046275715,60.356891975417177,31.104998850210887,40,5175,45
p000116,r0009,9,2.8500000000000001,0.76000000000000001,-59.853721735927834,60.115244504728977,-30.611169838170202,33,5220,45
p000117,r0008,14,3.6499999999999999,0.23999999999999999,-60.131442290076407,59.796178481302817,30.563549496171806,39,5265,45
p000118,r0023,9,0.84999999999999998,0.23999999999999999,-60.280685094841374,59.751423109967334,31.393717140813244,29,5310,45
p000119,r0018,9,3.25,0.76000000000000001,-59.806011735617219,59.619444735654106,-31.5939021825121,36,5355,45
p000120,r0009,9,1.6499999999999999,0.76000000000000001,-60.031769508554405,61.743881246700269,-31.255613327293286,29,5400,45
p000121,r0014,30,2.8500000000000001,0.23999999999999999,-59.545852082830301,60.131049827415033,30.958593368956155,39,5445,45
p000122,r0018,21,4.0499999999999998,0.23999999999999999,-60.039569539665408,60.006249375925613,30.74525283618377,40,5490,45
p000123,r0024,14,3.6499999999999999,0.46999999999999997,-60.281159316055167,60.109383392216102,3.0758283193286102,39,5535,45
p000124,r0008,21,3.25,0.46999999999999997,-60.204879892107932,60.09001534290686,3.101414582449908,39,5580,45
p000125,r0018,9,3.25,0.46999999999999997,-59.747636862169408,59.802021898156305,3.1636822808032248,37,5625,45
p000126,r0009,30,1.25,0.46999999999999997,-60.327325023141292,60.272332171296064,4.0404932899105122,26,5670,45
p000127,r0004,30,2.4500000000000002,0.23999999999999999,-59.978182200845914,60.278648864844342,30.967009409078685,38,5715,45
p000128,r0003,14,2.8500000000000001,0.76000000000000001,-59.671437781832154,59.759281696350612,-31.45806510706829,34,5760,45
p000129,r0025,21,4.0499999999999998,0.23999999999999999,-59.626837666883276,60.307855604016908,31.073529219000864,40,5805,45
p000130,r0010,14,1.6499999999999999,0.23999999999999999,-59.85024983521037,60.30346207534101,31.016571216808682,30,5850,45
p000131,r0011,9,2.8500000000000001,0.46999999999999997,-60.3586575037681,60.205026686849578,3.99009511725927,35,5895,45
p000132,r0024,9,4.0499999999999998,0.76000000000000001,-59.79046246175303,60.456092269712805,-31.38128932620123,38,5940,45
p000133,r0019,30,1.6499999999999999,0.76000000000000001,-65.649711141383932,76.725491607548477,-31.029662481640148,26,5985,45
p000134,r0027,14,3.6499999999999999,0.23999999999999999,-60.509558315824385,60.269842350130801,30.832786190301558,40,6030,45
p000135,r0000,9,3.6499999999999999,0.76000000000000001,-59.93042359050451,60.319894910766806,-30.620347150199397,36,6075,45
p000136,r0002,21,2.0499999999999998,0.46999999999999997,-59.763093671761403,60.256491311532379,4.2972863693843069,31,6120,45
p000137,r0020,30,4.0499999999999998,0.23999999999999999,-59.237667712890001,60.416744591339338,31.249685638324298,40,6165,45
p000138,r0006,14,1.6499999999999999,0.23999999999999999,-67.619049271470359,62.11570462596454,30.529363690580166,31,6210,45
p000139,r0014,14,0.84999999999999998,0.76000000000000001,-59.380386384257989,59.425211043015523,-30.417043001712347,27,6255,45
p000140,r0026,9,4.0499999999999998,0.23999999999999999,-60.262402265953824,59.659252293791113,31.328055199452329,39,6300,45
p000141,r0017,21,3.25,0.76000000000000001,-59.062520751982213,59.467784973812527,-30.165247377791477,36,6345,45
p000142,r0016,30,4.0499999999999998,0.23999999999999999,-60.383448102493873,59.590368730792271,30.346652690803598,40,6390,45
p000143,r0001,9,2.0499999999999998,0.46999999999999997,-59.834219576641011,59.929686653479074,4.0906507253226367,32,6435,45
p000144,r0016,9,2.8500000000000001,0.46999999999999997,-60.198759321418009,59.757531515831971,2.9280748223244855,33,6480,45
p000145,r0023,9,2.4500000000000002,0.76000000000000001,-59.182541033022545,61.046065941884912,-30.777675359044753,31,6525,45
p000146,r0020,14,2.0499999999999998,0.46999999999999997,-59.940092093760477,59.279478348622625,3.6962802407025679,32,6570,45
p000147,r0000,21,3.6499999999999999,0.46999999999999997,-59.957007411048792,59.850393059380039,3.090914838278489,40,6615,45
p000148,r0012,21,0.84999999999999998,0.46999999999999997,-60.10540512152911,59.773808695803332,2.9805782016570843,26,6660,45
p000149,r0007,30,2.0499999999999998,0.46999999999999997,-60.33810374031895,59.24628657192094,3.4916231251681937,29,6705,45
p000150,r0003,30,3.6499999999999999,0.76000000000000001,-60.420319044737582,60.273424491429289,-31.003820596057533,39,6750,45
p000151,r0008,30,1.25,0.46999999999999997,-60.53391067638178,60.550646608749211,4.0909046847376489,26,6795,45
p000152,r0008,30,2.4500000000000002,0.76000000000000001,-59.92613909686817,59.80921736052305,-31.63965354709428,30,6840,45
p000153,r0004,9,2.8500000000000001,0.76000000000000001,-59.884750558384965,59.832492336664856,-31.602612263573004,33,6885,45
p000154,r0015,9,2.4500000000000002,0.76000000000000001,-60.19618848166882,59.62486261739236,-31.889136217894137,32,6930,45
p000155,r0002,9,1.6499999999999999,0.76000000000000001,-60.230407278334539,59.876869542152953,-31.854660841417545,29,6975,45
p000156,r0020,9,2.8500000000000001,0.23999999999999999,-80.008106657851144,66.000684070443683,31.408574295652922,37,7020,45
p000157,r0006,21,4.0499999999999998,0.76000000000000001,-62.344797161245609,69.645188638762974,-31.117200569243547,39,7065,45
p000158,r0023,14,1.25,0.46999999999999997,-59.830234310396342,59.960193618038907,4.1086924916743444,28,7110,45
p000159,r0019,21,1.25,0.46999999999999997,-59.996902738846053,60.451109191616275,4.2905435842989847,27,7155,45
p000160,r0002,30,2.8500000000000001,0.46999999999999997,-60.001687482339136,60.106725285615042,3.2057712846765822,37,7200,45
p000161,r0009,30,4.0499999999999998,0.23999999999999999,-60.097158938273196,59.316701991181851,31.107375368112642,40,7245,45
p000162,r0018,14,3.25,0.76000000000000001,-61.116047514023748,62.495992036618766,-30.999158021869558,36,7290,45
p000163,r0010,21,1.25,0.76000000000000001,-59.976399620677192,59.729407520848454,-30.797005906711039,27,7335,45
p000164,r0021,21,1.6499999999999999,0.46999999999999997,-60.317539197516162,60.176082263014486,3.0940801765650816,28,7380,45
p000165,r0019,14,0.84999999999999998,0.46999999999999997,-60.112351154426811,60.452392422012785,3.3369629410861803,27,7425,45
p000166,r0008,21,3.25,0.76000000000000001,-60.518259396852841,60.192997786067906,-31.097557672951869,37,7470,45
p000167,r0016,9,2.0499999999999998,0.23999999999999999,-59.959251006950211,59.947645003640261,30.719989961098548,34,7515,45
p000168,r0005,14,3.25,0.46999999999999997,-59.753269704134034,60.656040176156289,4.5136645324198428,37,7560,45
p000169,r0018,30,1.6499999999999999,0.46999999999999997,-60.220908713112969,60.352479969429076,4.1329872886343155,27,7605,45
p000170,r0015,9,0.84999999999999998,0.76000000000000001,-59.660626614674328,60.530035059415106,-31.264867812892863,28,7650,45
p000171,r0025,9,1.6499999999999999,0.46999999999999997,-60.522244617165398,60.320863676782032,3.9746027786267364,30,7695,45
p000172,r0006,9,4.0499999999999998,0.23999999999999999,-59.185009563178639,59.763019787237653,30.765492743137745,39,7740,45
p000173,r0004,9,4.0499999999999998,0.76000000000000001,-59.85556095685147,60.296659628857377,-31.469028016281346,38,7785,45
p000174,r0012,9,2.8500000000000001,0.23999999999999999,-60.226437706174849,59.643506008307604,30.424719516831818,37,7830,45
p000175,r0018,21,0.84999999999999998,0.23999999999999999,-60.342391673512267,60.19554389007844,31.716439354816671,27,7875,45
p000176,r0017,14,4.0499999999999998,0.23999999999999999,-60.003370434061196,60.188867340956136,31.792730274951978,40,7920,45
p000177,r0007,21,1.6499999999999999,0.23999999999999999,-60.250060385626689,60.535343307169441,31.996846420898368,31,7965,45
p000178,r0004,14,1.6499999999999999,0.76000000000000001,-60.367380821329185,59.489603961711907,-31.151704473399324,28,8010,45
p000179,r0010,14,4.0499999999999998,0.76000000000000001,-59.839794890476639,60.235192867551099,-31.47179782854997,38,8055,45
p000180,r0007,14,4.0499999999999998,0.46999999999999997,-60.348788565683101,59.964392894671697,2.9671976083049456,39,8100,45
p000181,r0002,14,2.8500000000000001,0.23999999999999999,-59.700831915549976,60.250809912447487,31.012415873728099,38,8145,45
p000182,r0007,9,1.6499999999999999,0.76000000000000001,-62.60628802322698,67.101193226820968,-31.926492523215469,29,8190,45
p000183,r0011,14,2.4500000000000002,0.23999999999999999,-60.410623434875944,60.240463948809655,30.834202976725116,36,8235,45
p000184,r0002,14,1.6499999999999999,0.23999999999999999,-60.160062244268147,59.402667648392502,31.157612474153943,31,8280,45
p000185,r0015,30,1.25,0.76000000000000001,-59.474906713212661,59.83217226871885,-30.3912077575491,26,8325,45
p000186,r0000,9,3.6499999999999999,0.46999999999999997,-59.502843295911319,59.788048622177257,3.27132942067563,38,8370,45
p000187,r0001,9,3.25,0.76000000000000001,-59.370558173691371,59.617893157421278,-31.263329854224335,35,8415,45
p000188,r0005,30,1.25,0.46999999999999997,-59.576922772108134,59.68234493449485,3.1804891123914514,26,8460,45
p000189,r0016,21,3.25,0.76000000000000001,-60.072451910309283,60.022507824817431,-31.69966157387886,36,8505,45
p000190,r0009,30,0.84999999999999998,0.76000000000000001,-60.043226520813647,61.839575273742128,-31.241354090120264,26,8550,45
p000191,r0023,21,3.6499999999999999,0.46999999999999997,-60.123209101496286,59.527160569702488,2.8414868242390652,40,8595,45
p000192,r0021,9,3.25,0.76000000000000001,-60.327546111478043,59.770667777272934,-31.053974778177807,36,8640,45
p000193,r0001,14,3.25,0.46999999999999997,-60.194793569614824,60.071431458421522,3.0963056952444417,38,8685,45
p000194,r0002,14,3.25,0.76000000000000001,-60.719062269981279,59.156069980210752,-32.399030529935196,36,8730,45
p000195,r0002,9,2.4500000000000002,0.46999999999999997,-60.206443670049275,60.140329176567469,3.1273459386576006,33,8775,45
p000196,r0027,21,1.25,0.46999999999999997,-59.929320339116586,60.119493286984678,3.2465508827170835,27,8820,45
p000197,r0013,9,2.4500000000000002,0.76000000000000001,-60.27804529242151,59.87811189370062,-30.990567567752198,32,8865,45
p000198,r0006,21,1.6499999999999999,0.23999999999999999,-59.612258403892668,59.702516966240999,30.616970877408921,30,8910,45
p000199,r0023,14,4.0499999999999998,0.76000000000000001,-69.916047739495355,93.374418240492489,-31.176335904298281,39,8955,45
p000200,r0011,30,2.4500000000000002,0.76000000000000001,-59.69338476254849,60.093245860436198,-31.394593413032165,29,9000,45
p000201,r0026,21,3.25,0.23999999999999999,-64.283351091614179,61.437475408761053,30.814477048670998,40,9045,45
p000202,r0026,9,2.0499999999999998,0.46999999999999997,-59.935901877972448,59.701950896787572,3.9221600926503628,32,9090,45
p000203,r0014,21,1.25,0.76000000000000001,-59.697898424472072,60.088386120959314,-31.399190133568535,26,9135,45
p000204,r0008,21,2.8500000000000001,0.46999999999999997,-59.97290676299491,60.103015578051782,4.1173320777598379,37,9180,45
p000205,r0005,9,0.84999999999999998,0.76000000000000001,-59.179660028063559,59.712535405871684,-31.0955331239191,27,9225,45
p000206,r0018,30,1.6499999999999999,0.76000000000000001,-60.321579311022795,60.245322578752422,-31.835522857476743,27,9270,45
p000207,r0010,14,0.84999999999999998,0.46999999999999997,-59.86940973943048,60.280000146094991,4.2597774998980258,27,9315,45
p000208,r0009,14,2.4500000000000002,0.76000000000000001,-60.292864444646739,60.362843310751003,-30.885494583351278,30,9360,45
p000209,r0005,14,3.25,0.23999999999999999,-60.367246431495559,60.14667420932151,30.773333255525415,39,9405,45
p000210,r0020,9,1.6499999999999999,0.23999999999999999,-59.754394501241116,60.092807043449959,30.879478672724101,32,9450,45
p000211,r0024,30,3.25,0.23999999999999999,-59.962441137626953,60.395631942990406,31.959694403642239,40,9495,45
p000212,r0017,21,3.6499999999999999,0.46999999999999997,-60.208565385252541,60.532321522876174,4.2341046760556837,40,9540,45
p000213,r0024,9,1.25,0.23999999999999999,-59.563515573368051,59.948159512329795,30.815357491762313,30,9585,45
p000214,r0012,14,2.4500000000000002,0.46999999999999997,-60.19515503931234,60.341615586187416,3.2393333922025347,35,9630,45
p000215,r0005,21,2.0499999999999998,0.23999999999999999,-60.201132270542907,59.541645927130666,30.353379159689009,34,9675,45
p000216,r0007,21,2.4500000000000002,0.23999999999999999,-59.79733473447854,60.52716398343491,32.099284291135682,37,9720,45
p000217,r0020,14,0.84999999999999998,0.76000000000000001,-59.741247365027306,59.431729058438506,-30.689733023395508,27,9765,45
p000218,r0006,9,4.0499999999999998,0.46999999999999997,-60.422466199524614,60.073639921399185,2.9904700445650034,38,9810,45
p000219,r0003,9,2.8500000000000001,0.23999999999999999,-60.17344351826889,59.803925227763195,31.459356728715495,37,9855,45
p000220,r0011,21,1.6499999999999999,0.23999999999999999,-60.271322818914484,59.444747512727815,30.262890633133665,29,9900,45
p000221,r0012,14,3.6499999999999999,0.76000000000000001,-60.077794687958004,59.658855884842666,-31.790998550485849,38,9945,45
p000222,r0024,14,2.4500000000000002,0.46999999999999997,-59.897920655143736,60.447111769021376,3.4349465296637787,34,9990,45
p000223,r0017,9,2.4500000000000002,0.23999999999999999,-64.719209977295122,61.277199243029465,31.488061030151567,36,10035,45
p000224,r0007,21,0.84999999999999998,0.23999999999999999,-60.061016607266133,60.885006363583116,31.4079608505793,26,10080,45
p000225,r0024,21,2.4500000000000002,0.46999999999999997,-59.939096465399381,59.701473056501705,3.020405381208195,34,10125,45
p000226,r0011,21,1.25,0.46999999999999997,-59.921580491713136,59.866161471536152,4.015922748808987,27,10170,45
p000227,r0001,14,3.6499999999999999,0.76000000000000001,-73.365225940251165,101.99943880170412,-31.727706402181877,38,10215,45
p000228,r0010,9,4.0499999999999998,0.23999999999999999,-59.478859610059473,59.7146030029716,30.658171975844144,39,10260,45
p000229,r0022,30,3.25,0.23999999999999999,-60.140859528528793,60.290324349495471,31.836840218769648,40,10305,45
p000230,r0024,21,3.25,0.76000000000000001,-60.235224764885189,59.696521494012515,-31.901605662749741,37,10350,45
p000231,r0023,14,2.0499999999999998,0.46999999999999997,-59.994468555633446,60.188827374275931,3.2526782872185249,30,10395,45
p000232,r0009,9,3.6499999999999999,0.23999999999999999,-59.138871247347232,59.42072623030819,30.516422835670891,39,10440,45
p000233,r0017,21,3.25,0.46999999999999997,-59.867435312472217,59.70675250484063,3.9568842307035981,39,10485,45
