case_id,target,size,control,realization_id,n_ratios,mean_r
case_verdant,0.16,6,1.5,r0020,26,0.53848039063758757
case_verdant,0.16,6,1.5,r0021,26,0.50442288059727303
case_verdant,0.16,6,1.5,r0022,26,0.44977454151225149
case_verdant,0.16,6,1.5,r0023,26,0.49125557236345396
case_verdant,0.16,6,1.5,r0024,27,0.55059146242146428
case_verdant,0.16,6,1.5,r0025,26,0.51903417700292853
case_verdant,0.16,6,1.5,r0026,26,0.52461461331858117
case_verdant,0.16,6,1.95,r0000,27,0.49487459494434938
case_verdant,0.16,6,1.95,r0001,27,0.41994751668087182
case_verdant,0.16,6,1.95,r0002,27,0.47241865127530536
case_verdant,0.16,6,1.95,r0003,27,0.62632825814438875
case_verdant,0.16,6,1.95,r0004,26,0.60511414900032456
case_verdant,0.16,6,1.95,r0005,27,0.54122683498871593
case_verdant,0.16,6,1.95,r0006,27,0.57497241583205794
case_verdant,0.16,6,1.95,r0007,26,0.43958574236475201
case_verdant,0.16,6,1.95,r0008,27,0.59981567140513425
case_verdant,0.16,6,1.95,r0009,26,0.53419960545927914
case_verdant,0.16,6,1.95,r0010,27,0.53830033243857622
case_verdant,0.16,6,1.95,r0011,26,0.4699863545019593
case_verdant,0.16,6,1.95,r0012,26,0.44239157534791523
case_verdant,0.16,6,1.95,r0013,27,0.47815358935273133
case_verdant,0.16,6,1.95,r0014,27,0.55398803133737129
case_verdant,0.16,6,1.95,r0015,26,0.55135834830929276
case_verdant,0.16,6,1.95,r0016,29,0.4566163953737381
case_verdant,0.16,6,1.95,r0017,27,0.57804960502730629
case_verdant,0.16,6,1.95,r0018,27,0.4846080821804622
case_verdant,0.16,6,1.95,r0019,26,0.57472317818108898
case_verdant,0.16,6,1.95,r0020,26,0.47368814448966845
case_verdant,0.16,6,1.95,r0021,27,0.53704256945565099
case_verdant,0.16,6,1.95,r0022,27,0.45496211439700462
case_verdant,0.16,6,1.95,r0023,27,0.45715812629479963
case_verdant,0.16,6,1.95,r0024,27,0.54350787887148788
case_verdant,0.16,6,1.95,r0025,27,0.42619047210705657
case_verdant,0.16,6,1.95,r0026,27,0.52731283311431898
case_verdant,0.16,6,1.95,r0027,27,0.49414991587014107
case_verdant,0.16,6,1.95,r0028,28,0.56379208148726823
case_verdant,0.16,6,2.3999999999999999,r0000,28,0.46579782430194722
case_verdant,0.16,6,2.3999999999999999,r0001,28,0.51279280794153714
case_verdant,0.16,6,2.3999999999999999,r0002,29,0.52069481549127539
case_verdant,0.16,6,2.3999999999999999,r0003,28,0.49834057978321961
case_verdant,0.16,6,2.3999999999999999,r0004,29,0.44387829075861501
case_verdant,0.16,6,2.3999999999999999,r0005,28,0.514734533095763
case_verdant,0.16,6,2.3999999999999999,r0006,28,0.39001735139808719
case_verdant,0.16,6,2.3999999999999999,r0007,28,0.43633269362341892
case_verdant,0.16,6,2.3999999999999999,r0008,28,0.61687531903509607
case_verdant,0.16,6,2.3999999999999999,r0009,27,0.59788274150234033
case_verdant,0.16,6,2.3999999999999999,r0010,28,0.42070926298009981
case_verdant,0.16,6,2.3999999999999999,r0011,27,0.51936990652319792
case_verdant,0.16,6,2.3999999999999999,r0012,29,0.50630867513363031
case_verdant,0.16,6,2.3999999999999999,r0013,29,0.46800969449996832
case_verdant,0.16,6,2.3999999999999999,r0014,28,0.4607915839035398
case_verdant,0.16,6,2.3999999999999999,r0015,28,0.56416958560171149
case_verdant,0.16,6,2.3999999999999999,r0016,28,0.42771554359369396
case_verdant,0.16,6,2.3999999999999999,r0017,29,0.53240463406678407
case_verdant,0.16,6,2.3999999999999999,r0018,28,0.52906086169415212
case_verdant,0.16,6,2.3999999999999999,r0019,29,0.44507903235032531
case_verdant,0.16,6,2.3999999999999999,r0020,28,0.49842902706741882
case_verdant,0.16,6,2.3999999999999999,r0021,28,0.46758010610340317
case_verdant,0.16,6,2.3999999999999999,r0022,28,0.45597536541411282
case_verdant,0.16,6,2.3999999999999999,r0023,28,0.48639915356330565
case_verdant,0.16,6,2.8500000000000001,r0000,30,0.33487536705798421
case_verdant,0.16,6,2.8500000000000001,r0001,30,0.54425755742605297
case_verdant,0.16,6,2.8500000000000001,r0002,30,0.40819447488298943
case_verdant,0.16,6,2.8500000000000001,r0003,30,0.46871483261304853
case_verdant,0.16,6,2.8500000000000001,r0004,29,0.48922679546175896
case_verdant,0.16,6,2.8500000000000001,r0005,30,0.43188323157360503
case_verdant,0.16,6,2.8500000000000001,r0006,30,0.50969597367908426
case_verdant,0.16,6,2.8500000000000001,r0007,30,0.49572943610919551
case_verdant,0.16,6,2.8500000000000001,r0008,30,0.44355756738806806
case_verdant,0.16,6,2.8500000000000001,r0009,30,0.58344815752533541
case_verdant,0.16,6,2.8500000000000001,r0010,30,0.51282246094006578
case_verdant,0.16,6,2.8500000000000001,r0011,29,0.48375433764006276
case_verdant,0.16,6,2.8500000000000001,r0012,30,0.459734604603599
case_verdant,0.16,6,2.8500000000000001,r0013,31,0.42533893703432935
case_verdant,0.16,6,2.8500000000000001,r0014,30,0.45304475631457614
case_verdant,0.16,6,2.8500000000000001,r0015,30,0.49700749715460252
case_verdant,0.16,6,2.8500000000000001,r0016,29,0.44228674587778449
case_verdant,0.16,6,2.8500000000000001,r0017,29,0.55444469643662442
case_verdant,0.16,6,2.8500000000000001,r0018,31,0.54135811954987612
case_verdant,0.16,6,2.8500000000000001,r0019,30,0.48270779328309182
case_verdant,0.16,6,2.8500000000000001,r0020,30,0.43895293419722103
case_verdant,0.16,6,2.8500000000000001,r0021,30,0.40471625198430128
case_verdant,0.16,6,2.8500000000000001,r0022,30,0.49626803341729836
case_verdant,0.16,6,2.8500000000000001,r0023,30,0.47100167903100859
case_verdant,0.16,6,2.8500000000000001,r0024,29,0.55330270462877251
case_verdant,0.16,6,2.8500000000000001,r0025,30,0.53033023605364704
case_verdant,0.16,6,3.2999999999999998,r0000,31,0.52787593687750267
case_verdant,0.16,6,3.2999999999999998,r0001,32,0.50225914794551707
case_verdant,0.16,6,3.2999999999999998,r0002,32,0.41496162745214943
case_verdant,0.16,6,3.2999999999999998,r0003,31,0.471974690008301
case_verdant,0.16,6,3.2999999999999998,r0004,32,0.47504468234104269
case_verdant,0.16,6,3.2999999999999998,r0005,32,0.5374205948951587
case_verdant,0.16,6,3.2999999999999998,r0006,31,0.46595170895591614
case_verdant,0.16,6,3.2999999999999998,r0007,32,0.43777864295338198
case_verdant,0.16,6,3.2999999999999998,r0008,30,0.45601211794247798
case_verdant,0.16,6,3.2999999999999998,r0009,30,0.52444372305016496
case_verdant,0.16,6,3.2999999999999998,r0010,31,0.43269623193399703
case_verdant,0.16,6,3.2999999999999998,r0011,31,0.54211373572821775
case_verdant,0.16,6,3.2999999999999998,r0012,31,0.39752338830662398
case_verdant,0.16,6,3.2999999999999998,r0013,31,0.57805573561334223
case_verdant,0.16,6,3.2999999999999998,r0014,31,0.54849452507387442
case_verdant,0.16,6,3.2999999999999998,r0015,31,0.4563869910367474
case_verdant,0.16,6,3.2999999999999998,r0016,32,0.45947527379660391
case_verdant,0.16,6,3.2999999999999998,r0017,31,0.48298718098183996
case_verdant,0.16,6,3.2999999999999998,r0018,31,0.52745030372195301
case_verdant,0.16,6,3.2999999999999998,r0019,31,0.37249297271925674
case_verdant,0.16,6,3.2999999999999998,r0020,31,0.43316435525076757
case_verdant,0.16,6,3.2999999999999998,r0021,32,0.47214845326622334
case_verdant,0.16,6,3.2999999999999998,r0022,32,0.5412296264819445
case_verdant,0.16,6,3.2999999999999998,r0023,32,0.3680997907930938
case_verdant,0.16,6,3.2999999999999998,r0024,31,0.43191333940910726
case_verdant,0.16,6,3.2999999999999998,r0025,32,0.49581237278648072
case_verdant,0.16,6,3.2999999999999998,r0026,31,0.4932897595607118
case_verdant,0.16,6,3.2999999999999998,r0027,31,0.5401459175532628
case_verdant,0.16,6,3.75,r0000,33,0.45924137608236115
case_verdant,0.16,6,3.75,r0001,32,0.4979665244783138
case_verdant,0.16,6,3.75,r0002,33,0.40249842102000138
case_verdant,0.16,6,3.75,r0003,31,0.462031171630993
case_verdant,0.16,6,3.75,r0004,33,0.49840807837180212
case_verdant,0.16,6,3.75,r0005,32,0.43819312573781577
case_verdant,0.16,6,3.75,r0006,33,0.45104842274770557
case_verdant,0.16,6,3.75,r0007,32,0.53755034885237962
case_verdant,0.16,6,3.75,r0008,33,0.40793753472996136
case_verdant,0.16,6,3.75,r0009,34,0.32443097511514207
case_verdant,0.16,6,3.75,r0010,33,0.39854364767238482
case_verdant,0.16,6,3.75,r0011,34,0.43701468209378386
case_verdant,0.16,6,3.75,r0012,33,0.56308331479154605
case_verdant,0.16,6,3.75,r0013,33,0.45257927158450212
case_verdant,0.16,6,3.75,r0014,33,0.44482516737271383
case_verdant,0.16,6,3.75,r0015,34,0.43363006636462259
case_verdant,0.16,6,3.75,r0016,33,0.44379226244910353
case_verdant,0.16,6,3.75,r0017,31,0.40248835015370132
case_verdant,0.16,6,3.75,r0018,35,0.42209407663669712
case_verdant,0.16,6,3.75,r0019,34,0.45916117321103511
case_verdant,0.16,6,3.75,r0020,33,0.48352778056689361
case_verdant,0.16,6,3.75,r0021,33,0.53031591074298268
case_verdant,0.16,6,3.75,r0022,33,0.53668992251837311
case_verdant,0.16,6,4.2000000000000002,r0000,34,0.45874507735719061
case_verdant,0.16,6,4.2000000000000002,r0001,34,0.46377158631618104
case_verdant,0.16,6,4.2000000000000002,r0002,34,0.47648764201531291
case_verdant,0.16,6,4.2000000000000002,r0003,35,0.41340206825653447
case_verdant,0.16,6,4.2000000000000002,r0004,34,0.37174767648620505
case_verdant,0.16,6,4.2000000000000002,r0005,34,0.41001817445572863
case_verdant,0.16,6,4.2000000000000002,r0006,34,0.39062200978700778
case_verdant,0.16,6,4.2000000000000002,r0007,35,0.45270805905347178
case_verdant,0.16,6,4.2000000000000002,r0008,34,0.41956439306660531
case_verdant,0.16,6,4.2000000000000002,r0009,34,0.48267385575872279
case_verdant,0.16,6,4.2000000000000002,r0010,34,0.42734597595642865
case_verdant,0.16,6,4.2000000000000002,r0011,34,0.4485298645094013
case_verdant,0.16,6,4.2000000000000002,r0012,34,0.47444254252099044
case_verdant,0.16,6,4.2000000000000002,r0013,34,0.38803625576893347
case_verdant,0.16,6,4.2000000000000002,r0014,35,0.43945146788230238
case_verdant,0.16,6,4.2000000000000002,r0015,35,0.40013857776906914
case_verdant,0.16,6,4.2000000000000002,r0016,35,0.41410210733932512
case_verdant,0.16,6,4.2000000000000002,r0017,35,0.38518417158981916
case_verdant,0.16,6,4.2000000000000002,r0018,34,0.40637781226459563
case_verdant,0.16,6,4.2000000000000002,r0019,35,0.43582410218798789
case_verdant,0.16,6,4.2000000000000002,r0020,34,0.45353899582239893
case_verdant,0.16,6,4.2000000000000002,r0021,35,0.41124206128722035
case_verdant,0.16,6,4.2000000000000002,r0022,36,0.35223850932348511
case_verdant,0.16,6,4.2000000000000002,r0023,34,0.40783648836683772
case_verdant,0.16,6,4.2000000000000002,r0024,35,0.43435571865900646
case_verdant,0.16,6,4.6500000000000004,r0000,35,0.36675085029337234
case_verdant,0.16,6,4.6500000000000004,r0001,36,0.44513290538561279
case_verdant,0.16,6,4.6500000000000004,r0002,36,0.46977101817610351
case_verdant,0.16,6,4.6500000000000004,r0003,36,0.37312193908171548
case_verdant,0.16,6,4.6500000000000004,r0004,35,0.4592871612759753
case_verdant,0.16,6,4.6500000000000004,r0005,36,0.40138048035192131
case_verdant,0.16,6,4.6500000000000004,r0006,35,0.48640672619398578
case_verdant,0.16,6,4.6500000000000004,r0007,36,0.47316953907730613
case_verdant,0.16,6,4.6500000000000004,r0008,35,0.45214844703373636
case_verdant,0.16,6,4.6500000000000004,r0009,36,0.50228739571392267
case_verdant,0.16,6,4.6500000000000004,r0010,35,0.46323010099938761
case_verdant,0.16,6,4.6500000000000004,r0011,35,0.45728181029428533
case_verdant,0.16,6,4.6500000000000004,r0012,35,0.44452915176174274
case_verdant,0.16,6,4.6500000000000004,r0013,35,0.39899147166808197
case_verdant,0.16,6,4.6500000000000004,r0014,35,0.36065142238020081
case_verdant,0.16,6,4.6500000000000004,r0015,36,0.42443473794866465
case_verdant,0.16,6,4.6500000000000004,r0016,35,0.44144808192127488
case_verdant,0.16,6,4.6500000000000004,r0017,35,0.44068672801732645
case_verdant,0.16,6,4.6500000000000004,r0018,36,0.42329837768614831
case_verdant,0.16,6,4.6500000000000004,r0019,35,0.42129294127961497
case_verdant,0.16,6,4.6500000000000004,r0020,35,0.39438091128993524
case_verdant,0.16,6,4.6500000000000004,r0021,35,0.5125370195822655
case_verdant,0.16,6,4.6500000000000004,r0022,36,0.41669448117954055
case_verdant,0.16,6,4.6500000000000004,r0023,35,0.36701862885493824
case_verdant,0.16,6,4.6500000000000004,r0024,35,0.54954088368125242
case_verdant,0.16,6,4.6500000000000004,r0025,36,0.46858162249814395
case_verdant,0.16,6,4.6500000000000004,r0026,35,0.41708284562160902
case_verdant,0.16,10,1.05,r0000,25,0.52949903195963888
case_verdant,0.16,10,1.05,r0001,24,0.51619852649799569
case_verdant,0.16,10,1.05,r0002,24,0.46584924605942768
case_verdant,0.16,10,1.05,r0003,24,0.47787393504780318
case_verdant,0.16,10,1.05,r0004,24,0.50978190257090705
case_verdant,0.16,10,1.05,r0005,24,0.52499848311017305
case_verdant,0.16,10,1.05,r0006,24,0.42005531833725634
case_verdant,0.16,10,1.05,r0007,24,0.6549373953120261
case_verdant,0.16,10,1.05,r0008,24,0.50146442393422574
case_verdant,0.16,10,1.05,r0009,24,0.45891029901895236
case_verdant,0.16,10,1.05,r0010,24,0.58681194555648342
case_verdant,0.16,10,1.05,r0011,24,0.48810711600644313
case_verdant,0.16,10,1.05,r0012,24,0.5561535214078418
case_verdant,0.16,10,1.05,r0013,24,0.46473796848967081
case_verdant,0.16,10,1.05,r0014,24,0.50424644431060572
case_verdant,0.16,10,1.05,r0015,24,0.5139948667495281
case_verdant,0.16,10,1.05,r0016,24,0.5164829859522565
case_verdant,0.16,10,1.05,r0017,25,0.53242481307505574
case_verdant,0.16,10,1.05,r0018,25,0.53580664908802467
case_verdant,0.16,10,1.05,r0019,24,0.50834829759566358
case_verdant,0.16,10,1.05,r0020,24,0.48843242959866334
case_verdant,0.16,10,1.05,r0021,24,0.43190936910410455
case_verdant,0.16,10,1.05,r0022,24,0.43375765438416208
case_verdant,0.16,10,1.05,r0023,24,0.45556072228403827
case_verdant,0.16,10,1.05,r0024,24,0.55204678825186093
case_verdant,0.16,10,1.05,r0025,24,0.5703306549100875
case_verdant,0.16,10,1.05,r0026,24,0.53554608582088503
case_verdant,0.16,10,1.05,r0027,24,0.63938995878383631
case_verdant,0.16,10,1.5,r0000,25,0.50460571613968042
case_verdant,0.16,10,1.5,r0001,25,0.53300361239575389
case_verdant,0.16,10,1.5,r0002,25,0.61251650970457294
case_verdant,0.16,10,1.5,r0003,25,0.40053684653779897
case_verdant,0.16,10,1.5,r0004,25,0.62598085618464261
case_verdant,0.16,10,1.5,r0005,25,0.52644568775142153
case_verdant,0.16,10,1.5,r0006,25,0.46981355481296172
case_verdant,0.16,10,1.5,r0007,25,0.61592904224932132
case_verdant,0.16,10,1.5,r0008,24,0.52632527033880072
case_verdant,0.16,10,1.5,r0009,25,0.41479961702000806
case_verdant,0.16,10,1.5,r0010,25,0.58647577365593773
case_verdant,0.16,10,1.5,r0011,25,0.51182693453992367
case_verdant,0.16,10,1.5,r0012,25,0.49322715528589983
case_verdant,0.16,10,1.5,r0013,25,0.44855788503513139
case_verdant,0.16,10,1.5,r0014,25,0.46653079978062706
case_verdant,0.16,10,1.5,r0015,25,0.55752618887269201
case_verdant,0.16,10,1.5,r0016,25,0.43662295514960481
case_verdant,0.16,10,1.5,r0017,25,0.42730610604608171
case_verdant,0.16,10,1.5,r0018,25,0.39749500618664285
case_verdant,0.16,10,1.5,r0019,25,0.49705629719616196
case_verdant,0.16,10,1.5,r0020,25,0.58060775671407827
case_verdant,0.16,10,1.5,r0021,25,0.45722333312429631
case_verdant,0.16,10,1.5,r0022,25,0.46521988499911954
case_verdant,0.16,10,1.95,r0000,26,0.55437991178493651
case_verdant,0.16,10,1.95,r0001,25,0.4778989929142321
case_verdant,0.16,10,1.95,r0002,26,0.55129859251681446
case_verdant,0.16,10,1.95,r0003,26,0.47775472226226273
case_verdant,0.16,10,1.95,r0004,26,0.54481375421436085
case_verdant,0.16,10,1.95,r0005,26,0.49367254001643979
case_verdant,0.16,10,1.95,r0006,25,0.46693837983656017
case_verdant,0.16,10,1.95,r0007,26,0.5840349320391135
case_verdant,0.16,10,1.95,r0008,26,0.47111674418469845
case_verdant,0.16,10,1.95,r0009,26,0.49221124782947367
case_verdant,0.16,10,1.95,r0010,25,0.61108830049928076
case_verdant,0.16,10,1.95,r0011,26,0.52205975560130957
case_verdant,0.16,10,1.95,r0012,26,0.56350647676880472
case_verdant,0.16,10,1.95,r0013,26,0.4644044113518061
case_verdant,0.16,10,1.95,r0014,26,0.47290722614208719
case_verdant,0.16,10,1.95,r0015,26,0.46590483238693287
case_verdant,0.16,10,1.95,r0016,25,0.54544176180882631
case_verdant,0.16,10,1.95,r0017,26,0.51859176552276831
case_verdant,0.16,10,1.95,r0018,25,0.53412808068743944
case_verdant,0.16,10,1.95,r0019,25,0.46995208832705665
case_verdant,0.16,10,1.95,r0020,26,0.50948657113709561
case_verdant,0.16,10,1.95,r0021,25,0.51178405206691457
case_verdant,0.16,10,1.95,r0022,25,0.50892359506704743
case_verdant,0.16,10,1.95,r0023,26,0.54739135409601791
case_verdant,0.16,10,1.95,r0024,25,0.50562046022906149
case_verdant,0.16,10,2.3999999999999999,r0000,28,0.48169517887727842
case_verdant,0.16,10,2.3999999999999999,r0001,28,0.41407315324960015
case_verdant,0.16,10,2.3999999999999999,r0002,27,0.52656921468459894
case_verdant,0.16,10,2.3999999999999999,r0003,28,0.53084961082911375
case_verdant,0.16,10,2.3999999999999999,r0004,27,0.57578298848370546
case_verdant,0.16,10,2.3999999999999999,r0005,27,0.49178417627331217
case_verdant,0.16,10,2.3999999999999999,r0006,27,0.50541399943660226
case_verdant,0.16,10,2.3999999999999999,r0007,26,0.50045544029697175
case_verdant,0.16,10,2.3999999999999999,r0008,28,0.5825114078560889
case_verdant,0.16,10,2.3999999999999999,r0009,27,0.60252066637120638
case_verdant,0.16,10,2.3999999999999999,r0010,27,0.54886881618141914
case_verdant,0.16,10,2.3999999999999999,r0011,28,0.47197648383906249
case_verdant,0.16,10,2.3999999999999999,r0012,27,0.4502004500857254
case_verdant,0.16,10,2.3999999999999999,r0013,27,0.39709573630118888
case_verdant,0.16,10,2.3999999999999999,r0014,26,0.63850439972494644
case_verdant,0.16,10,2.3999999999999999,r0015,27,0.60890298732645309
case_verdant,0.16,10,2.3999999999999999,r0016,28,0.53824052299981129
case_verdant,0.16,10,2.3999999999999999,r0017,27,0.527142111472087
case_verdant,0.16,10,2.3999999999999999,r0018,27,0.55107103462270746
case_verdant,0.16,10,2.3999999999999999,r0019,28,0.61720152001899919
case_verdant,0.16,10,2.3999999999999999,r0020,26,0.54731601412545672
case_verdant,0.16,10,2.3999999999999999,r0021,27,0.45909275551546536
case_verdant,0.16,10,2.3999999999999999,r0022,26,0.56913948178888418
case_verdant,0.16,10,2.3999999999999999,r0023,27,0.57690955445374881
case_verdant,0.16,10,2.3999999999999999,r0024,27,0.46261226070083161
case_verdant,0.16,10,2.3999999999999999,r0025,27,0.51199527025623381
case_verdant,0.16,10,2.3999999999999999,r0026,28,0.52944778818902416
case_verdant,0.16,10,2.8500000000000001,r0000,29,0.50258310913525039
case_verdant,0.16,10,2.8500000000000001,r0001,29,0.36812070326241636
case_verdant,0.16,10,2.8500000000000001,r0002,29,0.49338493027638386
case_verdant,0.16,10,2.8500000000000001,r0003,29,0.38939386629542566
case_verdant,0.16,10,2.8500000000000001,r0004,29,0.51058985723659178
case_verdant,0.16,10,2.8500000000000001,r0005,28,0.48567167619621066
case_verdant,0.16,10,2.8500000000000001,r0006,28,0.49326592479825743
case_verdant,0.16,10,2.8500000000000001,r0007,29,0.54559548833269556
case_verdant,0.16,10,2.8500000000000001,r0008,28,0.49342484894046457
case_verdant,0.16,10,2.8500000000000001,r0009,29,0.50693606622147258
case_verdant,0.16,10,2.8500000000000001,r0010,28,0.46917015916146071
case_verdant,0.16,10,2.8500000000000001,r0011,30,0.44999762095060281
case_verdant,0.16,10,2.8500000000000001,r0012,30,0.36978195090110344
case_verdant,0.16,10,2.8500000000000001,r0013,30,0.49677707575177094
case_verdant,0.16,10,2.8500000000000001,r0014,29,0.58142650251043093
case_verdant,0.16,10,2.8500000000000001,r0015,29,0.48511618152619768
case_verdant,0.16,10,2.8500000000000001,r0016,29,0.51289247485918943
case_verdant,0.16,10,2.8500000000000001,r0017,29,0.51684078862143434
case_verdant,0.16,10,2.8500000000000001,r0018,28,0.46852251700744685
case_verdant,0.16,10,2.8500000000000001,r0019,29,0.54254900851973797
case_verdant,0.16,10,2.8500000000000001,r0020,29,0.52073370694646071
case_verdant,0.16,10,2.8500000000000001,r0021,30,0.54180511578613999
case_verdant,0.16,10,2.8500000000000001,r0022,29,0.45488871521850494
case_verdant,0.16,10,2.8500000000000001,r0023,30,0.46284287793895873
case_verdant,0.16,10,2.8500000000000001,r0024,29,0.46996660617434211
case_verdant,0.16,10,2.8500000000000001,r0025,29,0.52938860879114746
case_verdant,0.16,10,2.8500000000000001,r0026,28,0.39585243183282348
case_verdant,0.16,10,2.8500000000000001,r0027,28,0.47067183188773321
case_verdant,0.16,10,2.8500000000000001,r0028,30,0.39140407127735188
case_verdant,0.16,10,3.2999999999999998,r0000,32,0.54365546251735208
case_verdant,0.16,10,3.2999999999999998,r0001,30,0.42564177767655992
case_verdant,0.16,10,3.2999999999999998,r0002,32,0.44708877373170519
case_verdant,0.16,10,3.2999999999999998,r0003,31,0.38734054937193713
case_verdant,0.16,10,3.2999999999999998,r0004,32,0.49708090613027112
case_verdant,0.16,10,3.2999999999999998,r0005,32,0.61950069086258264
case_verdant,0.16,10,3.2999999999999998,r0006,32,0.51556020762535826
case_verdant,0.16,10,3.2999999999999998,r0007,31,0.46024182994358026
case_verdant,0.16,10,3.2999999999999998,r0008,32,0.45959027351122106
case_verdant,0.16,10,3.2999999999999998,r0009,31,0.51655890332302767
case_verdant,0.16,10,3.2999999999999998,r0010,32,0.48731721544153661
case_verdant,0.16,10,3.2999999999999998,r0011,32,0.42444358756271716
case_verdant,0.16,10,3.2999999999999998,r0012,32,0.39248884864908556
case_verdant,0.16,10,3.2999999999999998,r0013,31,0.47676526318246237
case_verdant,0.16,10,3.2999999999999998,r0014,32,0.35481862190347802
case_verdant,0.16,10,3.2999999999999998,r0015,32,0.38866647733614401
case_verdant,0.16,10,3.2999999999999998,r0016,30,0.44231707561173722
case_verdant,0.16,10,3.2999999999999998,r0017,32,0.44404500576124412
case_verdant,0.16,10,3.2999999999999998,r0018,32,0.56376492669997358
case_verdant,0.16,10,3.2999999999999998,r0019,32,0.45048569040387493
case_verdant,0.16,10,3.2999999999999998,r0020,33,0.57034961644951465
case_verdant,0.16,10,3.2999999999999998,r0021,31,0.43600680448681156
case_verdant,0.16,10,3.2999999999999998,r0022,33,0.44874191650928225
case_verdant,0.16,10,3.2999999999999998,r0023,31,0.47208249461694296
case_verdant,0.16,10,3.75,r0000,35,0.30129349320309318
case_verdant,0.16,10,3.75,r0001,34,0.42360078819293756
case_verdant,0.16,10,3.75,r0002,34,0.44740346226719108
case_verdant,0.16,10,3.75,r0003,33,0.50963012709128186
case_verdant,0.16,10,3.75,r0004,34,0.57365147138482353
case_verdant,0.16,10,3.75,r0005,33,0.4473824263978311
case_verdant,0.16,10,3.75,r0006,33,0.47108893683492575
case_verdant,0.16,10,3.75,r0007,34,0.44052903611370325
case_verdant,0.16,10,3.75,r0008,33,0.35591390004977613
case_verdant,0.16,10,3.75,r0009,34,0.38629425606618195
case_verdant,0.16,10,3.75,r0010,35,0.34333951012647412
case_verdant,0.16,10,3.75,r0011,33,0.47025108234788915
case_verdant,0.16,10,3.75,r0012,34,0.47933493415375983
case_verdant,0.16,10,3.75,r0013,34,0.4134226337658905
case_verdant,0.16,10,3.75,r0014,34,0.44367442806039881
case_verdant,0.16,10,3.75,r0015,32,0.41524711709058587
case_verdant,0.16,10,3.75,r0016,34,0.36374484585905226
case_verdant,0.16,10,3.75,r0017,33,0.42031984464251987
case_verdant,0.16,10,3.75,r0018,34,0.40399647044662063
case_verdant,0.16,10,3.75,r0019,34,0.47136947939143081
case_verdant,0.16,10,3.75,r0020,34,0.45280287755259291
case_verdant,0.16,10,3.75,r0021,34,0.52743250554038612
case_verdant,0.16,10,3.75,r0022,34,0.49169703885546384
case_verdant,0.16,10,3.75,r0023,34,0.31649570547106581
case_verdant,0.16,10,3.75,r0024,32,0.53788475077995668
case_verdant,0.16,10,3.75,r0025,33,0.36323480194713537
