packet_id,realization_id,size,control,target,e_min,e_max,shift_energy,keep_count,eigen_offset,eigen_count
p000056,r0012,7,3.4500000000000002,0.17999999999999999,-60.166043208351425,59.859468694006566,38.704876551582132,33,2520,45
p000057,r0004,7,3.0499999999999998,0.17999999999999999,-68.0303073750609,62.299001552342474,39.28972594540987,28,2565,45
p000058,r0026,11,2.6499999999999999,0.5,-60.806483745801408,59.71070991204008,-0.097886916880663921,27,2610,45
p000059,r0003,11,3.8500000000000001,0.5,-60.199749573393028,60.012672531958295,-0.54353852071736664,40,2655,45
p000060,r0011,7,4.6500000000000004,0.81999999999999995,-71.945216091357807,113.50777217241222,-38.113678203879189,40,2700,45
p000061,r0009,7,3.4500000000000002,0.5,-60.327567425823297,60.214040308852823,-0.5067635584852368,35,2745,45
p000062,r0016,11,3.8500000000000001,0.81999999999999995,-65.157818717341485,83.424024545116936,-37.963086930098953,40,2790,45
p000063,r0008,11,4.25,0.81999999999999995,-59.831345283185684,60.250007012672661,-37.766701869931175,40,2835,45
p000064,r0017,25,4.6500000000000004,0.5,-60.340604965171487,59.761571975950766,0.16048350538963946,40,2880,45
p000065,r0002,11,4.6500000000000004,0.5,-60.266180474926514,60.334185840296655,0.48400268268507035,40,2925,45
p000066,r0020,25,1.8500000000000001,0.81999999999999995,-65.213218752532299,83.863076177626368,-37.929485665103726,26,2970,45
p000067,r0023,11,4.6500000000000004,0.81999999999999995,-67.293138144960409,93.891307079044452,-38.729938004639521,40,3015,45
p000068,r0007,25,3.0499999999999998,0.5,-60.258724649203266,60.130036500712727,-0.51434407424526962,27,3060,45
p000069,r0027,11,3.0499999999999998,0.5,-60.314390195032388,60.067858092537506,-0.57326605124744101,30,3105,45
p000070,r0009,17,2.25,0.5,-60.251107796648654,59.96302276919323,-0.59404251372771166,26,3150,45
p000071,r0017,17,3.8500000000000001,0.17999999999999999,-68.301176538886764,62.025518104075644,38.116713068342406,39,3195,45
p000072,r0009,17,2.6499999999999999,0.5,-60.282926425050924,60.340154264591469,0.4786139197702724,26,3240,45
p000073,r0026,17,2.25,0.81999999999999995,-60.394203892688026,59.523052049068681,-39.259097823171814,26,3285,45
p000074,r0027,11,2.6499999999999999,0.5,-60.177664601554163,59.625970028623449,0.17415271353464307,27,3330,45
p000075,r0004,25,4.6500000000000004,0.5,-59.626807711408127,59.782636422477516,0.52791435553469479,40,3375,45
p000076,r0014,17,2.6499999999999999,0.5,-59.77433615902531,60.990458079426091,1.0580609602003903,26,3420,45
p000077,r0001,7,2.6499999999999999,0.81999999999999995,-61.049719579260767,63.0878206029398,-38.254962346464652,32,3465,45
p000078,r0000,25,3.8500000000000001,0.81999999999999995,-65.05842694713229,82.923381820199864,-37.971701369012493,40,3510,45
p000079,r0008,7,3.0499999999999998,0.17999999999999999,-80.223674800849693,64.152384207677798,38.614693586142856,30,3555,45
p000080,r0021,17,2.6499999999999999,0.5,-60.259245387165933,60.736119032781858,0.68843682280796226,26,3600,45
p000081,r0003,17,2.25,0.5,-59.435938419497134,60.403782851607673,0.033922216055269405,26,3645,45
p000082,r0023,25,3.4500000000000002,0.81999999999999995,-70.463479342694995,105.97126116647425,-38.255226051044517,40,3690,45
p000083,r0000,25,4.25,0.17999999999999999,-104.9549260875298,69.976206395097421,38.038602548224517,40,3735,45
p000084,r0025,17,3.8500000000000001,0.5,-60.135118318598565,59.820613279848025,-0.60725251937526958,40,3780,45
p000085,r0027,17,3.4500000000000002,0.81999999999999995,-62.465606120743487,75.845124700545867,-37.119674572911393,40,3825,45
p000086,r0016,25,4.6500000000000004,0.5,-59.789250875054925,59.809370584110731,0.46005985452790271,40,3870,45
p000087,r0009,25,3.4500000000000002,0.81999999999999995,-73.871052170685005,127.43844889609754,-37.185341978664155,40,3915,45
p000088,r0005,25,2.6499999999999999,0.81999999999999995,-68.914492512752929,102.00262710435852,-37.699410981672855,29,3960,45
p000089,r0023,17,2.25,0.5,-60.093309010089563,59.591452266633034,-0.70092837172826417,26,4005,45
p000090,r0026,17,3.8500000000000001,0.17999999999999999,-96.396095941372508,67.53444543283868,37.576947985480658,39,4050,45
p000091,r0012,17,3.4500000000000002,0.5,-59.786984539452966,59.369432525583612,-0.65877600693467708,38,4095,45
p000092,r0020,25,4.6500000000000004,0.5,-60.546918022219593,59.558126232317953,-0.044395894950820025,40,4140,45
p000093,r0000,7,3.8500000000000001,0.17999999999999999,-60.299301756650024,59.940352628863849,37.847214839471349,37,4185,45
p000094,r0020,11,3.8500000000000001,0.17999999999999999,-62.94489614452587,59.996496298417526,38.317045658687718,37,4230,45
p000095,r0007,7,3.0499999999999998,0.81999999999999995,-66.134801866698581,86.280344063171043,-39.150075599322051,36,4275,45
p000096,r0001,7,3.8500000000000001,0.81999999999999995,-62.170042995917228,70.839658536424949,-38.678296720095631,39,4320,45
p000097,r0004,25,3.8500000000000001,0.17999999999999999,-60.059874019829934,60.388235999830783,38.257576196291851,40,4365,45
p000098,r0018,17,3.8500000000000001,0.17999999999999999,-59.984608875222946,59.801203039840892,38.689756895129406,39,4410,45
p000099,r0028,17,4.25,0.5,-59.719020681850388,60.315581828733805,0.7482805734417084,40,4455,45
p000100,r0004,7,3.8500000000000001,0.81999999999999995,-59.86606372012033,60.239178610938936,-38.697120100529659,40,4500,45
p000101,r0024,25,4.6500000000000004,0.81999999999999995,-60.24231046999941,59.936002137006703,-38.160214200738302,40,4545,45
p000102,r0025,11,3.0499999999999998,0.17999999999999999,-76.411381898075547,63.532663626993504,37.892735432481075,28,4590,45
p000103,r0020,17,1.45,0.17999999999999999,-59.870635514374854,60.454524912860556,38.34599603595818,26,4635,45
p000104,r0013,11,4.6500000000000004,0.17999999999999999,-66.892645454681627,61.983136497595268,38.33549574618543,40,4680,45
p000105,r0023,17,2.6499999999999999,0.81999999999999995,-62.433807494803801,72.575260589305998,-38.582175239664039,32,4725,45
p000106,r0019,11,2.25,0.5,-59.508734394867155,59.905961807735729,-0.25138629356571301,26,4770,45
p000107,r0024,7,2.6499999999999999,0.5,-60.074671470578686,60.099587927398353,0.4624582284098338,28,4815,45
p000108,r0004,7,4.25,0.81999999999999995,-60.054717687786322,59.782955765113243,-38.033936466264393,40,4860,45
p000109,r0011,17,4.25,0.81999999999999995,-60.256596945058803,60.080247569237699,-38.145964932485427,40,4905,45
p000110,r0013,25,2.25,0.5,-59.865495140400093,59.557242382573016,0.29587362108646148,26,4950,45
p000111,r0014,11,2.25,0.5,-59.952897209401009,59.836315747497657,-0.50829073095167554,26,4995,45
p000112,r0006,25,2.6499999999999999,0.81999999999999995,-59.936432885188879,59.928788190142384,-38.810693091629247,31,5040,45
p000113,r0001,7,1.8500000000000001,0.5,-60.232472758525162,60.088577080585594,0.37805216103021594,26,5085,45
p000114,r0027,7,2.6499999999999999,0.17999999999999999,-59.777989485928273,59.533065652533637,37.607075727610493,28,5130,45
p000115,r0004,17,3.4500000000000002,0.81999999999999995,-61.88447778004155,71.430686587015657,-38.337748193971251,40,5175,45
p000116,r0000,17,3.8500000000000001,0.17999999999999999,-60.004847304311312,59.874206612245494,38.745976907265273,39,5220,45
p000117,r0000,7,4.6500000000000004,0.17999999999999999,-61.383746472602354,60.785163212537562,39.244759469212383,39,5265,45
p000118,r0016,25,2.6499999999999999,0.5,-59.802276081451268,60.229913047577682,-0.23618151693679296,26,5310,45
p000119,r0007,7,3.8500000000000001,0.5,-59.866481909963696,60.145696982163841,-0.31039246389992742,37,5355,45
p000120,r0016,11,3.4500000000000002,0.17999999999999999,-60.134025266916893,59.843673232109566,38.697687502284808,32,5400,45
p000121,r0023,11,2.25,0.17999999999999999,-85.952637344642554,65.460556419304282,37.75618154179385,26,5445,45
p000122,r0022,7,3.4500000000000002,0.5,-60.354909231857576,59.83981172172598,0.19245124493420179,35,5490,45
p000123,r0026,25,1.45,0.17999999999999999,-94.531458121771806,67.379675239747797,38.685671234674274,26,5535,45
p000124,r0001,17,2.6499999999999999,0.17999999999999999,-60.055038035605762,59.449648127618346,37.488804618238007,26,5580,45
p000125,r0014,25,3.0499999999999998,0.81999999999999995,-60.034264792118918,60.069066145563099,-38.865665223336151,40,5625,45
p000126,r0021,17,3.8500000000000001,0.5,-60.390009078970785,60.356439818809143,0.43321536991917925,40,5670,45
p000127,r0014,17,4.6500000000000004,0.5,-59.914109006891053,59.724346262169874,-0.54488137236058942,40,5715,45
p000128,r0025,25,2.6499999999999999,0.81999999999999995,-73.742967554657127,122.77682083801378,-37.919405643976361,32,5760,45
p000129,r0025,25,1.8500000000000001,0.81999999999999995,-59.44555260299127,59.708281150784288,-37.547862527311665,26,5805,45
p000130,r0006,25,1.8500000000000001,0.5,-59.840956548531736,59.860180774421252,0.45961211294475818,26,5850,45
p000131,r0026,17,2.25,0.5,-60.469786059061413,60.473913545034897,0.45206374298674207,26,5895,45
p000132,r0010,25,4.25,0.81999999999999995,-60.330771201383428,59.560285751542565,-38.300380949856745,40,5940,45
p000133,r0025,25,1.45,0.5,-59.163552247671362,59.999826835083596,-0.031862706293883047,26,5985,45
p000134,r0024,17,2.25,0.5,-59.856663914965132,60.688431985237138,0.86588403513600265,26,6030,45
p000135,r0005,25,2.25,0.17999999999999999,-59.788643607360314,60.114188805681898,38.981678971334304,26,6075,45
p000136,r0002,17,3.4500000000000002,0.17999999999999999,-59.61603151428352,60.247118519774759,38.221751513644264,33,6120,45
p000137,r0005,7,4.25,0.5,-59.994819425742854,60.274252910440175,0.58971674234866067,39,6165,45
p000138,r0017,11,1.8500000000000001,0.17999999999999999,-79.006171595847576,64.22882637047897,37.99652673654019,26,6210,45
p000139,r0002,17,2.6499999999999999,0.81999999999999995,-63.877159887160062,79.503798807291744,-38.518587322158737,32,6255,45
p000140,r0011,25,2.25,0.17999999999999999,-60.113190531038455,59.996232700764125,37.926536519039658,26,6300,45
p000141,r0006,11,3.4500000000000002,0.5,-60.360018230485117,60.263006275649538,0.40149402258221017,36,6345,45
p000142,r0017,7,4.6500000000000004,0.5,-60.006353883018306,60.164446118176315,-0.37095388242099575,40,6390,45
p000143,r0010,7,4.6500000000000004,0.5,-60.025570406159545,60.869024991612434,-0.028272707273555409,40,6435,45
p000144,r0018,17,4.25,0.5,-59.851878934887516,60.099977194573874,0.57404912984317913,40,6480,45
p000145,r0012,25,2.6499999999999999,0.5,-59.859861908540168,59.634975071614733,-0.56244341846271761,26,6525,45
p000146,r0004,11,4.6500000000000004,0.17999999999999999,-65.081406908728169,60.628899379831068,37.551044247890403,40,6570,45
p000147,r0010,11,3.0499999999999998,0.17999999999999999,-64.11108177925891,61.003600045820647,38.032957317306327,28,6615,45
p000148,r0020,11,2.25,0.81999999999999995,-59.834176846514893,60.444148917878479,-37.734078208924075,27,6660,45
p000149,r0015,17,3.4500000000000002,0.81999999999999995,-59.78656735807197,60.756205418433957,-38.538868258300901,40,6705,45
p000150,r0003,25,3.8500000000000001,0.81999999999999995,-66.803971346470476,90.861160708721002,-38.874247576536007,40,6750,45
p000151,r0006,11,1.45,0.17999999999999999,-59.800651137215937,59.675019232939732,38.619398566311716,26,6795,45
p000152,r0009,7,3.0499999999999998,0.5,-59.922089913130449,59.843075090505195,0.41049258868737298,30,6840,45
p000153,r0008,17,3.0499999999999998,0.81999999999999995,-72.277886944962603,116.0375021001493,-37.931116916842427,39,6885,45
p000154,r0008,7,3.8500000000000001,0.81999999999999995,-64.984019684090725,83.619885822717634,-37.785316692865209,39,6930,45
p000155,r0005,25,1.8500000000000001,0.5,-59.58816244876116,60.488162721734106,1.3648647295694261e-07,26,6975,45
p000156,r0004,17,2.25,0.17999999999999999,-80.64191126232798,64.575930791415246,37.986719221741467,26,7020,45
p000157,r0017,25,2.6499999999999999,0.5,-60.051091490379363,60.12705825401234,-0.41201661818351171,26,7065,45
p000158,r0016,7,2.25,0.81999999999999995,-60.074573497296562,59.63415049646779,-38.977003178418975,29,7110,45
p000159,r0027,11,4.6500000000000004,0.81999999999999995,-62.087762048869592,69.180755726957813,-38.009428849220654,40,7155,45
p000160,r0013,11,3.8500000000000001,0.5,-59.993449895325135,60.454754343600122,0.68065222413749349,39,7200,45
p000161,r0010,17,1.8500000000000001,0.81999999999999995,-61.57409298232534,67.197903196487459,-38.845133670139035,26,7245,45
p000162,r0016,7,2.6499999999999999,0.5,-59.84791239253579,59.274048227485849,-0.73693208252497011,29,7290,45
p000163,r0010,25,3.8500000000000001,0.81999999999999995,-66.205282502072649,86.89892311546366,-38.196525490916102,40,7335,45
p000164,r0002,11,4.25,0.17999999999999999,-119.28539507263062,72.885323900523758,37.844594485355969,39,7380,45
p000165,r0004,17,4.25,0.81999999999999995,-59.506726663746022,60.24979400273007,-37.50055294378032,40,7425,45
p000166,r0012,17,4.6500000000000004,0.81999999999999995,-62.137042031784915,70.212153670284067,-38.764186805412493,40,7470,45
p000167,r0027,11,1.8500000000000001,0.81999999999999995,-67.521322698547849,92.352932911759211,-38.293956688692546,26,7515,45
p000168,r0010,25,3.0499999999999998,0.81999999999999995,-76.032957312851977,133.80064421049471,-38.712909038649556,40,7560,45
p000169,r0006,7,2.6499999999999999,0.81999999999999995,-65.752018420549504,87.171726906115055,-37.775744261749878,32,7605,45
p000170,r0025,17,3.4500000000000002,0.81999999999999995,-63.610463359882161,77.946457406414865,-38.580217621948691,40,7650,45
p000171,r0022,7,1.8500000000000001,0.81999999999999995,-59.391601302673095,59.305085392739002,-38.476197697498918,27,7695,45
p000172,r0009,11,1.8500000000000001,0.17999999999999999,-63.302524583043962,61.054647085275576,39.120356184978064,26,7740,45
p000173,r0002,7,4.6500000000000004,0.81999999999999995,-64.998430251929022,80.221768582913001,-39.308794461657456,40,7785,45
p000174,r0006,25,2.25,0.17999999999999999,-79.252570315184272,64.500257254182856,38.174748291696773,26,7830,45
p000175,r0015,17,4.6500000000000004,0.81999999999999995,-61.459873614967833,67.651040280012694,-38.669909113871327,40,7875,45
p000176,r0027,17,4.25,0.81999999999999995,-61.838087921117534,65.174876237284337,-38.525754372605192,40,7920,45
p000177,r0005,25,3.0499999999999998,0.81999999999999995,-68.015665831526832,95.425588578638468,-39.046240037697075,40,7965,45
p000178,r0002,25,4.6500000000000004,0.5,-59.944362571037985,60.101115745134493,0.52837658704825397,40,8010,45
p000179,r0020,11,4.25,0.17999999999999999,-88.901516698121341,67.08401592933987,39.456620056396858,40,8055,45
p000180,r0023,25,4.25,0.5,-60.070008596928048,60.505635630812847,0.66781351694239954,40,8100,45
p000181,r0001,17,2.25,0.17999999999999999,-82.367225713430059,65.275289174872782,38.249636494978262,26,8145,45
p000182,r0028,17,3.8500000000000001,0.81999999999999995,-60.252400388895062,60.062355494447708,-38.145744329893354,40,8190,45
p000183,r0012,11,3.8500000000000001,0.5,-59.721740684910664,59.869607164652116,0.52393323987072615,39,8235,45
p000184,r0013,25,3.0499999999999998,0.81999999999999995,-61.168847518693418,67.307728064503948,-37.593063913717884,40,8280,45
p000185,r0006,7,3.8500000000000001,0.17999999999999999,-65.311019151985377,61.138649759275978,38.827709355248942,36,8325,45
p000186,r0014,11,2.6499999999999999,0.5,-60.027659418115832,59.823776198526332,-0.55194160979474982,27,8370,45
p000187,r0007,11,4.25,0.17999999999999999,-71.388146023447405,62.498771741819247,37.949126544071248,39,8415,45
p000188,r0012,7,3.8500000000000001,0.5,-59.875851124582667,60.186887866623707,0.60551837102051986,37,8460,45
p000189,r0005,7,1.45,0.5,-59.216034519828966,59.552068253907109,0.61801686703907133,26,8505,45
p000190,r0027,11,3.8500000000000001,0.81999999999999995,-59.942371089144523,60.235588181004367,-38.760338420517719,40,8550,45
p000191,r0001,17,3.4500000000000002,0.17999999999999999,-59.648857194794232,59.720479469934929,37.783998870283682,32,8595,45
p000192,r0020,7,1.8500000000000001,0.5,-59.934527885456369,60.051973227172816,-0.39127732914177643,26,8640,45
p000193,r0012,25,2.6499999999999999,0.81999999999999995,-59.756303699854975,60.006921755062564,-37.748923117969809,31,8685,45
p000194,r0026,25,3.8500000000000001,0.5,-60.246654696991897,60.10087712807919,0.37711121554364696,40,8730,45
p000195,r0004,17,4.6500000000000004,0.81999999999999995,-62.493626281488815,70.013581036370425,-39.092328964274145,40,8775,45
p000196,r0021,17,3.4500000000000002,0.5,-59.471065957919251,59.690636540048843,0.5597852910647958,38,8820,45
p000197,r0023,11,1.45,0.81999999999999995,-68.108112386222317,95.723996286542501,-38.168332825124637,26,8865,45
p000198,r0002,7,1.8500000000000001,0.81999999999999995,-64.090064518308253,78.914403511604988,-38.799260272923874,27,8910,45
p000199,r0008,25,2.25,0.5,-59.823625737650737,60.31536375184691,-0.20413099290191355,26,8955,45
p000200,r0017,7,3.8500000000000001,0.17999999999999999,-59.407886460671584,59.955500349235599,38.020090723452306,36,9000,45
p000201,r0012,17,3.8500000000000001,0.17999999999999999,-97.939658739872698,68.196799659622741,38.742237147713567,39,9045,45
p000202,r0003,17,1.45,0.17999999999999999,-72.167676889364344,62.449385332097066,38.668314132234016,26,9090,45
p000203,r0002,25,2.6499999999999999,0.5,-60.389455875357733,59.654246864386771,0.082395494514518941,26,9135,45
p000204,r0018,17,2.6499999999999999,0.17999999999999999,-60.112726128770213,60.350137107861563,38.216821725267842,26,9180,45
p000205,r0006,25,1.45,0.5,-60.368154978035385,59.929974396019624,0.23090970899211954,26,9225,45
p000206,r0000,25,3.8500000000000001,0.17999999999999999,-84.511215052167529,65.287256994890825,37.873532026420321,40,9270,45
p000207,r0008,11,1.45,0.81999999999999995,-64.792381535043276,84.795070846134294,-38.316640106431308,26,9315,45
p000208,r0003,17,1.45,0.81999999999999995,-59.580988775204361,60.042795132690166,-38.498707671783343,26,9360,45
p000209,r0026,7,4.6500000000000004,0.5,-60.251203921731332,60.00119750294084,0.32499679060475445,40,9405,45
p000210,r0004,17,1.45,0.5,-60.049965127916366,60.447878210702257,0.64895654139294545,26,9450,45
p000211,r0025,25,1.8500000000000001,0.17999999999999999,-64.700155449053753,61.393569320306483,39.146698861821648,26,9495,45
p000212,r0021,7,1.8500000000000001,0.17999999999999999,-60.642704775568717,59.900825336568857,38.652989916384101,26,9540,45
p000213,r0009,11,3.4500000000000002,0.5,-59.271874984297924,59.864460094082958,0.746292554892517,36,9585,45
p000214,r0012,7,4.25,0.17999999999999999,-60.732292558376415,60.041512931430958,38.752227943265638,38,9630,45
p000215,r0003,7,4.6500000000000004,0.17999999999999999,-87.584435002998362,66.512065302924114,39.224695247858079,39,9675,45
p000216,r0012,7,1.45,0.81999999999999995,-64.415516385191154,76.734662432871289,-39.45848419793991,26,9720,45
p000217,r0011,11,2.25,0.81999999999999995,-65.441180643414924,86.775474614299242,-37.59218269702636,27,9765,45
p000218,r0015,11,2.25,0.17999999999999999,-59.882163300777037,60.312427776605297,38.227401382676476,26,9810,45
p000219,r0019,11,2.6499999999999999,0.5,-60.498792015981358,60.127592275407387,-0.63559987028698539,27,9855,45
p000220,r0016,11,3.8500000000000001,0.17999999999999999,-70.145310815849484,62.46246645418789,38.143066545581156,37,9900,45
p000221,r0007,7,3.8500000000000001,0.81999999999999995,-60.157159496182331,60.155026022859758,-38.050966102754742,39,9945,45
p000222,r0022,17,2.6499999999999999,0.5,-60.917793582268935,59.930634885710781,-0.043579348279077113,26,9990,45
p000223,r0017,17,3.0499999999999998,0.81999999999999995,-59.786789198742959,59.705105220343142,-37.828248203307453,39,10035,45
p000224,r0028,17,3.0499999999999998,0.81999999999999995,-60.32871511197817,59.953182334922019,-38.227973571536126,39,10080,45
p000225,r0013,11,3.4500000000000002,0.5,-59.893179446281508,60.071060080590129,0.53894031715431079,36,10125,45
p000226,r0017,17,4.6500000000000004,0.81999999999999995,-60.10071939923489,59.276344509635351,-39.062847895638242,40,10170,45
p000227,r0024,17,4.6500000000000004,0.17999999999999999,-96.146541688785476,67.911050107512523,37.93068358417888,40,10215,45
p000228,r0001,25,4.25,0.5,-60.615111997646594,60.381882750296057,0.33338537632473192,40,10260,45
p000229,r0005,7,3.4500000000000002,0.17999999999999999,-60.299474288813066,59.880393464083078,38.69801726856177,31,10305,45
p000230,r0012,11,3.8500000000000001,0.17999999999999999,-60.352412950577083,60.334420824240354,38.160790744773209,38,10350,45
p000231,r0027,17,3.8500000000000001,0.17999999999999999,-93.96208791538858,67.884679210680076,39.202261127987725,39,10395,45
p000232,r0022,17,1.8500000000000001,0.17999999999999999,-89.229481587873465,66.517980420582049,38.933437259060064,26,10440,45
p000233,r0010,11,1.45,0.5,-59.93411524689747,59.612983631692039,-0.61056580760271539,26,10485,45
p000234,r0026,25,3.0499999999999998,0.81999999999999995,-59.481461408699765,60.285401111972284,-37.473426154978789,40,10530,45
p000235,r0003,11,3.4500000000000002,0.81999999999999995,-68.677088888951573,101.02111890241386,-38.581411486505786,40,10575,45
p000236,r0014,7,3.4500000000000002,0.17999999999999999,-80.380948204658836,64.203371629624115,38.628194059453193,33,10620,45
p000237,r0025,17,3.0499999999999998,0.17999999999999999,-71.029074292085681,62.589777391626058,38.088384088557945,27,10665,45
p000238,r0018,25,1.8500000000000001,0.81999999999999995,-60.640058750489295,60.152922735685436,-38.447322082977834,26,10710,45
p000239,r0013,17,3.4500000000000002,0.17999999999999999,-93.281620237981343,67.639850462129374,39.123985736109447,33,10755,45
p000240,r0017,25,3.0499999999999998,0.81999999999999995,-59.405681300126481,60.008867527482039,-37.461062511156939,40,10800,45
