case_id,target,size,control,n_realizations,n_ratios,mean_r,se_r
case_sable,0.20000000000000001,20,3.9500000000000002,30,1140,0.39364669700466454,0.0095693745016630413
case_sable,0.20000000000000001,20,4.4000000000000004,30,1140,0.37971054223529371,0.0097561137790785485
case_sable,0.20000000000000001,20,4.8499999999999996,30,1140,0.36428904919191496,0.0082413191115750621
case_sable,0.20000000000000001,20,5.2999999999999998,30,1140,0.38121730234946904,0.0088908658189752725
case_sable,0.20000000000000001,29,1.7,30,720,0.52089273613187659,0.0087509168309345634
case_sable,0.20000000000000001,29,2.1499999999999999,30,720,0.5327804563683789,0.0099224966948509435
case_sable,0.20000000000000001,29,2.6000000000000001,30,720,0.52578672951592886,0.01229132103369017
case_sable,0.20000000000000001,29,3.0499999999999998,30,720,0.54609788001684323,0.0078098205849726505
case_sable,0.20000000000000001,29,3.5,30,1140,0.37511895440153914,0.0097013523528410063
case_sable,0.20000000000000001,29,3.9500000000000002,30,1140,0.38137882397230166,0.0080496410333396693
case_sable,0.20000000000000001,29,4.4000000000000004,30,1140,0.38615854098892366,0.010971022887029471
case_sable,0.20000000000000001,29,4.8499999999999996,30,1140,0.38649404824018579,0.0096110052386910276
case_sable,0.52000000000000002,8,2.1499999999999999,30,720,0.5061376156399594,0.010914344452427944
case_sable,0.52000000000000002,8,2.6000000000000001,30,720,0.52536079232368149,0.011345694132734422
case_sable,0.52000000000000002,8,3.0499999999999998,30,733,0.52766290892772594,0.011774852262681542
case_sable,0.52000000000000002,8,3.5,30,828,0.49824632717636941,0.012120098194518
case_sable,0.52000000000000002,8,3.9500000000000002,30,1043,0.43596997891404726,0.0090424129543674008
case_sable,0.52000000000000002,8,4.4000000000000004,30,1137,0.39059643745117162,0.0072701544284804239
case_sable,0.52000000000000002,8,4.8499999999999996,30,1140,0.38952301344676915,0.0097412941562990529
case_sable,0.52000000000000002,8,5.2999999999999998,30,1140,0.37508588623148342,0.0090999101203662579
case_sable,0.52000000000000002,13,1.7,30,720,0.5312217842335113,0.010936788744911833
case_sable,0.52000000000000002,13,2.1499999999999999,30,720,0.52512208918464087,0.0097093104537038701
case_sable,0.52000000000000002,13,2.6000000000000001,30,720,0.54649090590357929,0.011390581455715875
case_sable,0.52000000000000002,13,3.0499999999999998,30,720,0.5161065762287812,0.011650889814587647
case_sable,0.52000000000000002,13,3.5,30,773,0.52225644734988252,0.0084221466601731004
case_sable,0.52000000000000002,13,3.9500000000000002,30,1110,0.39397153558374842,0.011414174002291992
case_sable,0.52000000000000002,13,4.4000000000000004,30,1140,0.37618776097220008,0.008898503250413867
case_sable,0.52000000000000002,13,4.8499999999999996,30,1140,0.36970484990176899,0.0080492889195827449
case_sable,0.52000000000000002,13,5.2999999999999998,30,1140,0.36276316387080276,0.011193641469096032
case_sable,0.52000000000000002,20,1.7,30,720,0.53148148571926457,0.010215601587962229
case_sable,0.52000000000000002,20,2.1499999999999999,30,720,0.52231597747094483,0.012221773809103656
case_sable,0.52000000000000002,20,2.6000000000000001,30,720,0.54345329717906843,0.011287095826551796
case_sable,0.52000000000000002,20,3.0499999999999998,30,720,0.52046831623713674,0.011810904807941369
case_sable,0.52000000000000002,20,3.5,30,726,0.52766403509988824,0.0092597259325338296
case_sable,0.52000000000000002,20,3.9500000000000002,30,1140,0.40158422266592875,0.0089318354892423141
case_sable,0.52000000000000002,20,4.4000000000000004,30,1140,0.38818859709457137,0.011367875154906898
case_sable,0.52000000000000002,20,4.8499999999999996,30,1140,0.39436130532335434,0.010848185469280316
case_sable,0.52000000000000002,20,5.2999999999999998,30,1140,0.38691850702788205,0.009892115503565101
case_sable,0.52000000000000002,29,1.7,30,720,0.52849021819847175,0.0098453620054215953
case_sable,0.52000000000000002,29,2.1499999999999999,30,720,0.52853446743904453,0.012084047617564146
case_sable,0.52000000000000002,29,2.6000000000000001,30,720,0.51116571016045953,0.010930949141219601
case_sable,0.52000000000000002,29,3.0499999999999998,30,720,0.54956284136128497,0.010708946801931827
case_sable,0.52000000000000002,29,3.5,30,720,0.53832257765939151,0.0095094205628369344
case_sable,0.52000000000000002,29,3.9500000000000002,30,1140,0.39094169760287389,0.0098924863546854067
case_sable,0.52000000000000002,29,4.4000000000000004,30,1140,0.3783996009028277,0.0081270392721764576
case_sable,0.52000000000000002,29,4.8499999999999996,30,1140,0.3918181046512289,0.0094525032790051828
case_sable,0.83999999999999997,8,2.1499999999999999,30,720,0.52649959056997764,0.015335299871908171
case_sable,0.83999999999999997,8,2.6000000000000001,30,720,0.52725183350962879,0.0088575836882745403
case_sable,0.83999999999999997,8,3.0499999999999998,30,722,0.52736526149235174,0.0094097073792057534
case_sable,0.83999999999999997,8,3.5,30,787,0.54387002486568303,0.0097615207642742056
case_sable,0.83999999999999997,8,3.9500000000000002,30,986,0.4486518752153078,0.0091616132564130408
case_sable,0.83999999999999997,8,4.4000000000000004,30,1110,0.38559265921532487,0.0083867288330547081
case_sable,0.83999999999999997,8,4.8499999999999996,30,1140,0.40681685556849667,0.011085060295794379
case_sable,0.83999999999999997,8,5.2999999999999998,30,1140,0.37155267724685698,0.0082680717855039155
case_sable,0.83999999999999997,13,1.7,30,720,0.5251848519835669,0.01043553240720132
case_sable,0.83999999999999997,13,2.1499999999999999,30,720,0.5161761432765356,0.011555968787359948
case_sable,0.83999999999999997,13,2.6000000000000001,30,720,0.51148483231306519,0.01084381271966919
case_sable,0.83999999999999997,13,3.0499999999999998,30,720,0.5173588945602553,0.011379806333165238
case_sable,0.83999999999999997,13,3.5,30,746,0.52348133415956122,0.0097235722770906158
case_sable,0.83999999999999997,13,3.9500000000000002,30,1055,0.41549218843277219,0.0076319501895779993
case_sable,0.83999999999999997,13,4.4000000000000004,30,1140,0.39292833618212109,0.010093582009575237
case_sable,0.83999999999999997,13,4.8499999999999996,30,1140,0.38540544503591467,0.011209019270799633
case_sable,0.83999999999999997,13,5.2999999999999998,30,1140,0.38266884469126433,0.0082563472603761328
case_sable,0.83999999999999997,20,1.7,30,720,0.52709953701747914,0.011882787486014441
case_sable,0.83999999999999997,20,2.1499999999999999,30,720,0.53326135543100961,0.012134179264627997
case_sable,0.83999999999999997,20,2.6000000000000001,30,720,0.52653811730723477,0.011371069937623317
case_sable,0.83999999999999997,20,3.0499999999999998,30,720,0.5329147618609984,0.013864811841401172
case_sable,0.83999999999999997,20,3.5,30,720,0.5440900593455148,0.01191199908928875
case_sable,0.83999999999999997,20,3.9500000000000002,30,1111,0.39723289842592219,0.011582658912874893
case_sable,0.83999999999999997,20,4.4000000000000004,30,1140,0.40138865198216439,0.0093047525400960594
case_sable,0.83999999999999997,20,4.8499999999999996,30,1140,0.38757051140882465,0.010939048823510593
case_sable,0.83999999999999997,20,5.2999999999999998,30,1140,0.39682611325967349,0.0089599664125072191
case_sable,0.83999999999999997,29,1.7,30,720,0.53469681716295847,0.010909014673589797
case_sable,0.83999999999999997,29,2.1499999999999999,30,720,0.52798813482670182,0.010022881460716867
case_sable,0.83999999999999997,29,2.6000000000000001,30,720,0.5147061570894309,0.011274513809676277
case_sable,0.83999999999999997,29,3.0499999999999998,30,720,0.52419534302820159,0.012873859962438203
case_sable,0.83999999999999997,29,3.5,30,720,0.52331287262102721,0.0093158654979595117
case_sable,0.83999999999999997,29,3.9500000000000002,30,1140,0.38696705411727372,0.0079086603782597652
case_sable,0.83999999999999997,29,4.4000000000000004,30,1140,0.39195624396937523,0.010488612986603998
case_sable,0.83999999999999997,29,4.8499999999999996,30,1140,0.38897815997899304,0.0080535846947599743
