packet_id,realization_id,size,control,target,e_min,e_max,shift_energy,keep_count,eigen_offset,eigen_count
p000084,r0026,8,1.6499999999999999,0.22,-59.80046043913417,60.044099047554909,33.228295960483308,28,3780,45
p000085,r0027,12,1.3,0.78000000000000003,-68.586538932626866,89.630752300508846,-33.328734861337011,26,3825,45
p000086,r0026,26,2,0.22,-86.673391122302178,67.673016504979103,34.166806826977222,26,3870,45
p000087,r0006,8,3.3999999999999999,0.22,-108.30737698690038,73.725674321915193,34.128403033975772,37,3915,45
p000088,r0019,26,3.75,0.78000000000000003,-62.539918438479745,67.950458229011033,-33.382035571631775,40,3960,45
p000089,r0003,18,2.3500000000000001,0.5,-59.642420192743757,60.057115706456742,-0.24265224314350747,28,4005,45
p000090,r0008,8,3.3999999999999999,0.5,-60.152218134539382,59.599040020160956,0.17341094281078712,37,4050,45
p000091,r0013,18,3.3999999999999999,0.78000000000000003,-60.190041116931191,60.582156285879201,-34.070157688312911,39,4095,45
p000092,r0006,26,3.3999999999999999,0.22,-64.207721011751772,61.300210273974685,33.238465391114858,40,4140,45
p000093,r0012,26,2,0.22,-60.311902585055634,59.818833335790046,33.840071433204002,26,4185,45
p000094,r0021,18,1.3,0.78000000000000003,-60.860734448366799,64.24850420776302,-33.786701944018247,26,4230,45
p000095,r0010,8,1.3,0.78000000000000003,-60.174014615898486,60.269606850611915,-33.226417893266195,27,4275,45
p000096,r0002,26,4.0999999999999996,0.78000000000000003,-59.506331563105576,60.174836219405883,-33.626474650953064,40,4320,45
p000097,r0024,18,2.7000000000000002,0.22,-60.009592464918633,60.365451210991999,33.432941602291656,35,4365,45
p000098,r0017,26,3.0499999999999998,0.5,-59.877277817497564,60.265496820503621,-0.25589049849697149,38,4410,45
p000099,r0009,12,1.6499999999999999,0.22,-59.798992027569497,60.039030318294252,34.124665402204229,27,4455,45
p000100,r0017,12,1.3,0.22,-63.759620813781623,61.646026519740232,34.50678410636543,26,4500,45
p000101,r0019,18,2.3500000000000001,0.5,-60.093399224362742,60.129794419441367,-0.43180240246068707,28,4545,45
p000102,r0008,26,3.75,0.22,-91.790135114003391,68.95518166426416,33.141211973045294,40,4590,45
p000103,r0012,12,4.0999999999999996,0.22,-60.379165254808157,60.043802980312904,34.000749968586277,40,4635,45
p000104,r0009,8,3.0499999999999998,0.78000000000000003,-60.269388048873289,60.246852576347315,-34.20581511132476,34,4680,45
p000105,r0009,12,2,0.22,-60.211428309779919,59.588374295469805,32.782417722314861,27,4725,45
p000106,r0023,12,3.0499999999999998,0.22,-60.024482108677176,59.894848961655867,33.062596126182598,37,4770,45
p000107,r0018,8,3.75,0.5,-59.695956325143591,59.915400704877634,0.55972218986702127,38,4815,45
p000108,r0016,8,3.3999999999999999,0.5,-59.692517857276236,59.331471063884912,-0.63052339669566204,37,4860,45
p000109,r0022,18,4.0999999999999996,0.22,-59.394648383666464,59.885739668842945,34.094054297290882,40,4905,45
p000110,r0005,8,3.0499999999999998,0.22,-59.850496254427554,59.764852626797229,33.899475872927781,36,4950,45
p000111,r0027,12,3.75,0.22,-59.606107925904695,59.979900185099467,34.120978400678553,40,4995,45
p000112,r0024,18,3.75,0.22,-60.001996334101513,59.907810432151244,33.077652943575636,40,5040,45
p000113,r0016,26,1.3,0.22,-89.187442572765846,68.350025415277898,33.241782457908272,26,5085,45
p000114,r0005,8,4.0999999999999996,0.78000000000000003,-60.109501641318261,60.298826226572189,-33.169669510382363,39,5130,45
p000115,r0002,26,1.3,0.5,-59.626138199437392,60.012534979791496,-0.25680160982294781,26,5175,45
p000116,r0007,12,2,0.22,-59.931530874044441,59.627788484620353,33.774738225714103,28,5220,45
p000117,r0007,26,2,0.22,-60.021594429918515,59.509488166978485,32.762649995661143,26,5265,45
p000118,r0013,12,3.3999999999999999,0.78000000000000003,-60.255405529738724,60.221570634690735,-34.200470773564248,38,5310,45
p000119,r0027,18,2,0.22,-59.55470515034969,60.221380758481459,33.420641858538602,26,5355,45
p000120,r0006,12,4.0999999999999996,0.78000000000000003,-61.024611157748723,65.667688194266759,-32.702305300305312,39,5400,45
p000121,r0018,18,4.0999999999999996,0.22,-59.890913145858185,60.340559346405051,34.339635398107141,40,5445,45
p000122,r0019,12,4.0999999999999996,0.22,-59.860072832955609,60.711687260781488,33.735900040159322,40,5490,45
p000123,r0000,18,1.3,0.5,-59.028201125545401,59.875485089859033,0.87364198215681621,26,5535,45
p000124,r0009,26,2,0.5,-59.656600016830886,60.394759375466116,0.81907967931761472,26,5580,45
p000125,r0004,26,2,0.5,-60.883205788161966,59.942997392855069,-0.92010419765344831,26,5625,45
p000126,r0004,8,2.3500000000000001,0.22,-60.131829904550898,59.735458830856651,33.814655309066993,31,5670,45
p000127,r0016,18,3.75,0.22,-59.892792455446283,60.752392046113123,34.660451455770058,40,5715,45
p000128,r0027,8,3.0499999999999998,0.78000000000000003,-60.944951463617599,63.939584984279534,-33.920353445080238,35,5760,45
p000129,r0003,8,2,0.5,-60.277861680481273,60.328398405513461,-0.42473163748390591,29,5805,45
p000130,r0022,18,2,0.78000000000000003,-59.642960477354187,59.67432445089824,-32.943157793138653,27,5850,45
p000131,r0017,18,3.3999999999999999,0.5,-60.271056315082213,60.418168898929686,-0.37644370807626332,39,5895,45
p000132,r0020,18,1.3,0.5,-60.503684883574529,59.801956695871858,-0.80086409385133517,26,5940,45
p000133,r0010,18,4.0999999999999996,0.78000000000000003,-59.630040818875095,59.839044051249651,-33.796842147447656,40,5985,45
p000134,r0023,12,2.7000000000000002,0.78000000000000003,-60.087928511765803,60.043873026451671,-34.108932173357964,31,6030,45
p000135,r0018,8,2.3500000000000001,0.5,-59.766412202530461,59.965729657276881,0.54965872737321031,30,6075,45
p000136,r0026,8,3.75,0.5,-59.807290751246001,60.061638625387729,0.5771739370708644,38,6120,45
p000137,r0015,12,4.0999999999999996,0.78000000000000003,-61.085982759153602,63.396119173340161,-33.249920334004976,40,6165,45
p000138,r0001,26,2,0.78000000000000003,-59.723410473435216,60.317452082943248,-33.76442071103196,26,6210,45
p000139,r0020,18,2,0.22,-60.154737660318929,59.695199888490052,33.778213627752081,26,6255,45
p000140,r0013,12,1.3,0.22,-60.087376368260522,60.052565452034756,34.071778251569796,26,6300,45
p000141,r0004,12,2.7000000000000002,0.5,-59.364064136760433,59.97839943587897,0.7571676495592683,32,6345,45
p000142,r0007,26,1.6499999999999999,0.78000000000000003,-61.88444742413342,66.417141298403294,-33.208097905175336,26,6390,45
p000143,r0008,12,4.0999999999999996,0.22,-60.20452679375925,60.092824329282791,34.077407082213547,40,6435,45
p000144,r0000,26,3.75,0.22,-93.445953888209459,69.172328476537302,33.84630635629302,40,6480,45
p000145,r0015,26,3.0499999999999998,0.22,-59.774396128626009,59.674288941656457,32.945578226194314,40,6525,45
p000146,r0007,12,3.75,0.5,-59.925521418257176,59.743573518342359,-0.54097394995740866,39,6570,45
p000147,r0023,18,4.0999999999999996,0.22,-89.040083015742709,68.969677443810326,33.757530142708653,40,6615,45
p000148,r0017,8,2.7000000000000002,0.22,-59.676857658781159,59.872064931659828,33.121301961762811,34,6660,45
p000149,r0004,26,2.7000000000000002,0.5,-61.21025520113681,59.83451282913223,-0.23787118600229035,31,6705,45
p000150,r0011,18,2.3500000000000001,0.5,-60.377800847150752,59.720251004814926,0.12122507883208727,28,6750,45
p000151,r0011,26,3.3999999999999999,0.78000000000000003,-59.564667161163122,59.650161247764132,-33.787404911199133,40,6795,45
p000152,r0022,26,2,0.5,-60.649741906360795,59.611442450229468,-0.96914972806566335,26,6840,45
p000153,r0001,26,2.7000000000000002,0.78000000000000003,-62.641209422779554,67.236757394317749,-34.518056723018148,31,6885,45
p000154,r0011,26,2.3500000000000001,0.78000000000000003,-61.162142190779704,62.354331113087802,-34.438518063928861,27,6930,45
p000155,r0015,18,3.75,0.22,-60.53668125653742,59.546704206500507,33.578359404632167,40,6975,45
p000156,r0023,26,2,0.5,-60.332077285283781,59.857448315936786,0.21268551532650265,26,7020,45
p000157,r0022,26,4.0999999999999996,0.22,-60.021058623954559,59.871042508374181,33.944780259261861,40,7065,45
p000158,r0024,8,3.0499999999999998,0.22,-60.18031237682348,60.503942406795943,34.403406354399678,36,7110,45
p000159,r0018,26,4.0999999999999996,0.5,-60.105821187650086,59.764730794432872,0.27945480339139267,40,7155,45
p000160,r0001,26,3.75,0.78000000000000003,-62.748031725688122,67.382988088398832,-33.669207366588992,40,7200,45
p000161,r0027,26,2.7000000000000002,0.78000000000000003,-59.880391753565938,59.64752465651312,-33.134250143348545,30,7245,45
p000162,r0002,18,2,0.78000000000000003,-59.972516345634581,59.611784591707405,-33.213970139419345,26,7290,45
p000163,r0015,8,3.75,0.78000000000000003,-61.201608060315841,59.830799682923235,-35.02447835680325,38,7335,45
p000164,r0002,26,3.75,0.78000000000000003,-59.644448294037545,59.593531307303579,-33.862092781742504,40,7380,45
p000165,r0007,12,2.3500000000000001,0.5,-59.508515454259388,60.117212107006289,-0.1456516736265499,30,7425,45
p000166,r0027,12,3.3999999999999999,0.5,-60.893732163288185,59.658894133857437,-0.16741901471537374,38,7470,45
p000167,r0009,12,3.75,0.78000000000000003,-60.023716093041557,59.688007492273265,-33.237136904272297,39,7515,45
p000168,r0021,8,1.6499999999999999,0.22,-59.385423715532141,59.756944172767398,33.095623237341499,27,7560,45
p000169,r0007,12,1.6499999999999999,0.22,-59.993196969581554,59.762428379865227,32.966190802986929,27,7605,45
p000170,r0002,18,1.6499999999999999,0.78000000000000003,-66.113561613565423,81.469572077206863,-34.09527220159552,26,7650,45
p000171,r0027,18,3.75,0.5,-60.109793494159348,60.090788695043841,0.44049760044224656,40,7695,45
p000172,r0012,8,2,0.5,-59.879436490956252,58.964223186373957,-0.90760665229114745,28,7740,45
p000173,r0021,8,1.6499999999999999,0.78000000000000003,-60.058895170001833,60.091559507684337,-33.175795140910878,27,7785,45
p000174,r0006,12,3.0499999999999998,0.22,-60.1663148298897,59.437137787728858,33.574378211852775,37,7830,45
p000175,r0021,26,2.7000000000000002,0.78000000000000003,-59.82566246311751,60.45364481836959,-32.914214861190338,30,7875,45
p000176,r0025,8,1.6499999999999999,0.22,-60.181570544720294,60.066494517937578,34.061920204152848,28,7920,45
p000177,r0012,18,1.6499999999999999,0.22,-92.018079573784178,68.412040039170336,33.567413724320346,26,7965,45
p000178,r0012,12,3.75,0.22,-59.755771729086412,59.657373182236988,32.936481301745836,40,8010,45
p000179,r0000,26,2.7000000000000002,0.22,-111.12559325623985,74.49518925976048,33.208617106240403,37,8055,45
p000180,r0010,18,3.75,0.78000000000000003,-60.231681200058944,59.369176394809905,-34.369492529187802,40,8100,45
p000181,r0014,26,1.6499999999999999,0.5,-59.715725494299157,60.069149142683678,0.62671182419226024,26,8145,45
p000182,r0026,8,2.3500000000000001,0.5,-59.937324294686796,60.168017783266684,0.56534674428994403,30,8190,45
p000183,r0025,18,2,0.5,-59.915706340246359,59.287598080937997,-0.76405412965418118,27,8235,45
p000184,r0005,12,3.3999999999999999,0.5,-59.90516514399296,59.858263324323218,0.42654909016512904,38,8280,45
p000185,r0010,8,3.75,0.5,-59.9543149248885,59.986588980030582,0.46613702757104108,39,8325,45
p000186,r0026,12,3.3999999999999999,0.22,-79.567532993699857,65.636977536434074,33.241985219804604,39,8370,45
p000187,r0019,26,4.0999999999999996,0.5,-59.28421947666105,59.251717554141194,-0.46625096125992799,40,8415,45
p000188,r0008,12,2.7000000000000002,0.22,-59.459948000089625,60.264141010752354,33.474841428367114,35,8460,45
p000189,r0010,8,4.0999999999999996,0.22,-68.41867772779095,62.990520075164987,33.630496558514679,39,8505,45
p000190,r0021,18,1.3,0.5,-60.092200523573368,60.389251428435003,-0.30147454756918252,26,8550,45
p000191,r0019,18,2,0.5,-60.055875067608248,59.811007187612454,0.3275660600021027,26,8595,45
p000192,r0019,8,2,0.5,-59.721622960454511,60.383871467875764,-0.11887574628937331,28,8640,45
p000193,r0014,26,2.7000000000000002,0.78000000000000003,-59.874665567174851,60.173212510771663,-33.914132390026623,32,8685,45
p000194,r0000,18,2,0.22,-60.491207521926846,59.981146334440176,33.027228486039427,27,8730,45
p000195,r0023,8,3.0499999999999998,0.78000000000000003,-60.795534256599453,62.609361589258214,-33.196457170510769,35,8775,45
p000196,r0006,18,1.3,0.78000000000000003,-64.864042173497467,79.640068438700325,-33.523137838813966,26,8820,45
p000197,r0004,12,1.6499999999999999,0.5,-60.143085420390264,59.722101737448952,-0.66049184147065598,26,8865,45
p000198,r0003,8,3.3999999999999999,0.78000000000000003,-60.444750595522009,60.649090041300234,-34.254105655421121,36,8910,45
p000199,r0024,12,3.0499999999999998,0.5,-59.938715560652348,60.171678434953158,-0.33351856284959497,37,8955,45
p000200,r0024,12,1.6499999999999999,0.5,-59.669159306558612,60.145692844117491,-0.21173323122056048,27,9000,45
p000201,r0010,26,4.0999999999999996,0.5,-59.673013230729282,60.04459028743517,-0.26421147164705588,40,9045,45
p000202,r0011,8,3.0499999999999998,0.22,-71.281074625069579,63.346569437017521,34.17848774335836,35,9090,45
p000203,r0008,26,2,0.5,-59.756877569029662,59.978533696771798,0.56082806387106809,26,9135,45
p000204,r0000,26,3.3999999999999999,0.5,-59.33314037485561,60.47635221973443,0.1216059224394101,40,9180,45
p000205,r0018,8,2.7000000000000002,0.5,-60.216868000751198,59.975843033360455,-0.57051248369537144,32,9225,45
p000206,r0004,18,2.7000000000000002,0.5,-59.647810451390498,59.960802471310316,0.60649600995990904,32,9270,45
p000207,r0020,26,3.0499999999999998,0.5,-60.582659396770012,60.013338201946496,-0.73466059741175793,38,9315,45
p000208,r0011,8,3.0499999999999998,0.5,-60.272215712719806,60.432973707973467,-0.36962100237316947,35,9360,45
p000209,r0020,12,3.3999999999999999,0.78000000000000003,-59.602504195017644,60.388399509455596,-33.654505380033541,38,9405,45
p000210,r0010,18,2,0.5,-60.270880260880119,59.809912078257668,-0.68048409131122578,26,9450,45
p000211,r0016,26,3.0499999999999998,0.78000000000000003,-67.024698137088421,86.125599268930387,-32.881632707764282,38,9495,45
p000212,r0023,26,3.3999999999999999,0.5,-59.711589878485448,59.598331487630254,-0.50662919542759677,40,9540,45
p000213,r0014,8,4.0999999999999996,0.78000000000000003,-64.073288176591447,75.037855289782684,-33.918836613989143,39,9585,45
p000214,r0009,18,2.7000000000000002,0.5,-59.664690968749291,59.915100876540741,-0.32479504610427484,32,9630,45
p000215,r0022,26,3.3999999999999999,0.5,-59.963224315937453,60.356413943391914,-0.25340518627276937,40,9675,45
p000216,r0009,18,3.75,0.22,-59.776848910993138,59.633022175888982,32.912850536774911,40,9720,45
p000217,r0015,18,3.75,0.78000000000000003,-59.479593285586645,60.431707712287704,-33.54910706605429,40,9765,45
p000218,r0024,26,1.3,0.78000000000000003,-59.708421121080121,59.232973660808312,-33.091314269064668,26,9810,45
p000219,r0023,26,3.0499999999999998,0.22,-59.504813863684831,60.072088083415011,33.31516965505304,39,9855,45
p000220,r0012,26,3.0499999999999998,0.78000000000000003,-60.030139053344811,60.131898516534868,-33.144490787971286,38,9900,45
p000221,r0000,8,4.0999999999999996,0.22,-59.549078176442173,60.213290652744334,33.415569510323301,39,9945,45
p000222,r0010,26,3.3999999999999999,0.22,-60.231800179200093,59.962306154002526,33.969602760697953,40,9990,45
p000223,r0019,12,1.6499999999999999,0.78000000000000003,-67.08275598795359,84.822265181663354,-33.213651330637859,26,10035,45
p000224,r0014,18,1.6499999999999999,0.22,-59.522543234895579,60.307067384418708,33.494553048169564,26,10080,45
p000225,r0008,12,1.6499999999999999,0.22,-62.419774576183251,60.925016331646972,34.239162331924319,27,10125,45
p000226,r0025,26,2.3500000000000001,0.22,-60.433534716409255,59.336544390075346,33.437126986648735,28,10170,45
p000227,r0010,12,2.3500000000000001,0.5,-59.679480257297818,59.875300306327581,0.54791002451488136,29,10215,45
p000228,r0011,12,2,0.5,-60.19600696247273,60.011490151640054,0.357741594583662,27,10260,45
p000229,r0024,8,1.3,0.5,-60.205412011680536,60.423196192720795,-0.34110790947987085,27,10305,45
p000230,r0018,26,1.6499999999999999,0.5,-60.341639356059048,59.786686840478254,0.17252374220960293,26,10350,45
p000231,r0004,8,2.3500000000000001,0.78000000000000003,-60.39059547326822,60.506813221530088,-34.243165560412599,30,10395,45
p000232,r0013,8,2,0.5,-59.798467615271946,59.76653455865619,0.43403347169212197,28,10440,45
p000233,r0003,8,2.3500000000000001,0.22,-60.07780603512785,60.24759693768911,34.226008283669387,31,10485,45
p000234,r0020,8,2.3500000000000001,0.5,-60.255597768442442,59.820580275640822,0.23249125359918993,30,10530,45
p000235,r0007,18,3.3999999999999999,0.5,-59.666021298429712,60.234666943126598,0.73432282234844304,39,10575,45
p000236,r0014,12,3.3999999999999999,0.78000000000000003,-69.112881585938482,92.438379379542127,-34.021604173532751,38,10620,45
p000237,r0026,18,3.75,0.22,-60.10706230212395,60.056233081900245,33.170308097414917,40,10665,45
p000238,r0026,12,1.6499999999999999,0.5,-59.516372569602879,59.307931524363397,-0.55422052261974097,26,10710,45
p000239,r0012,18,1.3,0.5,-60.214642455719684,59.521680205371581,-0.79648112517405134,26,10755,45
p000240,r0009,8,1.3,0.22,-66.790749529276539,61.69260626242847,33.876267988253375,27,10800,45
p000241,r0021,8,3.3999999999999999,0.5,-60.399260179187841,60.305077205478632,0.40290851314539539,35,10845,45
p000242,r0002,18,1.3,0.22,-60.143013737958782,59.543775523956036,32.762681886334775,26,10890,45
p000243,r0017,26,1.6499999999999999,0.22,-60.063026089275866,59.875166558905349,33.938764176305483,26,10935,45
p000244,r0022,8,3.0499999999999998,0.22,-59.712208841682639,59.886493638965575,34.024779093222975,36,10980,45
p000245,r0027,8,1.6499999999999999,0.5,-59.985044661805667,59.849999537771147,0.38247743798274031,27,11025,45
p000246,r0010,26,1.3,0.22,-59.863819037016796,59.709960396937035,33.853728921467194,26,11070,45
p000247,r0019,12,2.3500000000000001,0.78000000000000003,-60.206162173680582,59.447886413427476,-34.332271484516816,29,11115,45
p000248,r0024,26,4.0999999999999996,0.5,-60.141528173126261,59.578751776350543,0.16861180161214123,40,11160,45
p000249,r0025,8,2,0.5,-59.844894870587439,60.142560925961732,0.59883302768714652,28,11205,45
p000250,r0012,8,3.3999999999999999,0.5,-59.681747206275411,60.420494283817455,0.81937353877102193,36,11250,45
p000251,r0001,12,1.3,0.5,-59.441081146814653,59.94228464660462,0.70060174989498303,26,11295,45
